,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
22601,2021-02-15,TN,762513,640647.0,121866.0,776,307.0,11160,8988.0,2172.0,31,5.0,02/15/2021 12:00:00 AM,Agree,Agree
29592,2021-02-15,CT,270242,253656.0,16586.0,2905,164.0,7447,6105.0,1342.0,66,10.0,02/16/2021 02:53:06 PM,Agree,Agree
9613,2021-02-15,WY,53136,45225.0,7911.0,0,0.0,647,647.0,0.0,0,0.0,02/16/2021 02:53:06 PM,Agree,Agree
25881,2021-02-15,WI,607639,555708.0,51931.0,426,21.0,6749,6166.0,583.0,4,0.0,02/16/2021 02:53:06 PM,Agree,Agree
2399,2021-02-15,ID,167483,136149.0,31334.0,0,0.0,1803,1587.0,216.0,0,0.0,02/16/2021 02:53:06 PM,Agree,Agree
3690,2021-02-15,AL,504824,391566.0,113258.0,987,277.0,10168,8119.0,2049.0,28,10.0,02/17/2021 12:00:00 AM,Agree,Agree
3465,2021-02-15,MI,672187,612013.0,60174.0,1423,218.0,16368,15389.0,979.0,24,1.0,02/16/2021 12:00:00 AM,Agree,Agree
24702,2021-02-15,DE,84944,80616.0,4328.0,139,13.0,1283,1160.0,123.0,0,0.0,02/17/2021 12:00:00 AM,Agree,Agree
1348,2021-02-15,NC,834928,728963.0,105965.0,1495,374.0,11775,10428.0,1347.0,41,6.0,02/15/2021 12:00:00 AM,Agree,Agree
30919,2021-02-15,AZ,799098,745539.0,53559.0,1341,65.0,14978,13250.0,1728.0,0,0.0,02/16/2021 02:53:06 PM,Agree,Agree
31404,2021-02-15,VA,553308,438276.0,115032.0,1770,756.0,7037,6047.0,990.0,21,2.0,02/16/2021 02:53:06 PM,Agree,Agree
31213,2021-02-15,NJ,747432,666399.0,81033.0,1445,243.0,22466,20220.0,2246.0,12,0.0,02/16/2021 02:53:06 PM,Agree,Agree
26839,2021-02-15,MS,290556,181087.0,109469.0,807,552.0,6897,4816.0,2081.0,19,15.0,02/17/2021 12:00:00 AM,Agree,Agree
8875,2021-02-15,OR,150464,148744.0,1720.0,183,0.0,2137,2122.0,15.0,0,0.0,02/16/2021 02:53:06 PM,Agree,Agree
10181,2021-02-15,UT,361756,361756.0,0.0,462,0.0,1796,1737.0,59.0,2,0.0,02/16/2021 02:53:06 PM,Agree,Agree
25793,2021-02-15,IL,1163574,1163574.0,0.0,1420,0.0,22166,20002.0,2164.0,45,4.0,02/16/2021 02:53:06 PM,Agree,Agree
10308,2021-02-15,MP,134,134.0,0.0,0,0.0,2,2.0,0.0,0,0.0,02/16/2021 02:53:06 PM,Agree,Agree
30116,2021-02-15,KY,398887,307390.0,91497.0,1166,429.0,6493,5818.0,675.0,21,1.0,02/17/2021 12:00:00 AM,Agree,Agree
17379,2021-02-15,CO,414369,392591.0,21778.0,533,34.0,5826,5106.0,720.0,2,0.0,02/16/2021 02:53:06 PM,Agree,Agree
12579,2021-02-15,NYC,680657,580798.0,99859.0,3028,824.0,28428,23522.0,4906.0,86,5.0,02/13/2021 12:00:00 AM,Agree,Agree
22217,2021-02-15,OH,941265,812300.0,128965.0,1915,537.0,16394,13945.0,2449.0,48,7.0,02/16/2021 02:53:06 PM,Agree,Agree
13209,2021-02-16,MA,560576,531702.0,28874.0,1226,259.0,15711,15397.0,314.0,57,2.0,02/18/2021 12:00:00 AM,Agree,Agree
27310,2021-02-16,ID,167945,136513.0,31432.0,462,98.0,1806,1589.0,217.0,3,1.0,02/17/2021 02:51:58 PM,Agree,Agree
6565,2021-02-16,FSM,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,02/17/2021 02:51:58 PM,Agree,Agree
10242,2021-02-16,GA,969702,794349.0,175353.0,2895,1055.0,16174,14176.0,1998.0,246,67.0,02/17/2021 02:51:58 PM,Agree,Agree
2213,2021-02-16,DE,85168,80821.0,4347.0,224,19.0,1291,1168.0,123.0,8,0.0,02/18/2021 12:00:00 AM,Agree,Agree
373,2021-02-16,MI,673338,612952.0,60386.0,1151,212.0,16392,15413.0,979.0,24,0.0,02/17/2021 12:00:00 AM,Agree,Agree
28830,2021-02-16,MS,290923,181251.0,109672.0,367,203.0,6904,4819.0,2085.0,7,4.0,02/18/2021 12:00:00 AM,Agree,Agree
26772,2021-02-16,WI,608418,556332.0,52086.0,779,155.0,6788,6204.0,584.0,39,1.0,02/17/2021 02:51:58 PM,Agree,Agree
11794,2021-02-16,NYC,683354,582693.0,100661.0,2697,802.0,28509,23602.0,4907.0,81,1.0,02/14/2021 12:00:00 AM,Agree,Agree
23175,2021-02-16,OH,943291,813465.0,129826.0,2026,861.0,16453,14000.0,2453.0,59,4.0,02/17/2021 02:51:58 PM,Agree,Agree
24031,2021-02-16,ME,42871,34118.0,8753.0,103,38.0,654,640.0,14.0,3,1.0,02/17/2021 02:51:58 PM,Agree,Agree
26484,2021-02-16,IL,1164922,1164922.0,0.0,1348,0.0,22199,20034.0,2165.0,33,1.0,02/17/2021 02:51:58 PM,Agree,Agree
23631,2021-02-16,NC,838649,731855.0,106794.0,3721,829.0,11820,10470.0,1350.0,45,3.0,02/16/2021 12:00:00 AM,Agree,Agree
7333,2021-02-16,OR,150875,149155.0,1720.0,411,0.0,2138,2123.0,15.0,1,0.0,02/17/2021 02:51:58 PM,Agree,Agree
25431,2021-02-16,AL,505510,392076.0,113434.0,686,176.0,10198,8140.0,2058.0,30,9.0,02/18/2021 12:00:00 AM,Agree,Agree
18014,2021-02-16,CO,415037,393088.0,21949.0,668,171.0,5828,5108.0,720.0,2,0.0,02/17/2021 02:51:58 PM,Agree,Agree
9505,2021-02-16,WY,53351,45387.0,7964.0,215,53.0,662,662.0,0.0,15,0.0,02/17/2021 02:51:58 PM,Agree,Agree
17720,2021-02-16,PR,98428,90989.0,7439.0,111,3.0,1930,1640.0,290.0,6,-8.0,02/17/2021 02:51:58 PM,Agree,Agree
8936,2021-02-16,VA,555592,439674.0,115918.0,2284,886.0,7075,6080.0,995.0,38,5.0,02/17/2021 02:51:58 PM,Agree,Agree
9256,2021-02-16,AZ,800233,746643.0,53590.0,1135,31.0,14981,13253.0,1728.0,3,0.0,02/17/2021 02:51:58 PM,Agree,Agree
21013,2021-02-16,OK,427421,338404.0,89017.0,421,134.0,6688,5698.0,990.0,23,6.0,02/17/2021 12:00:00 AM,Agree,Agree
16837,2021-02-16,UT,362347,362347.0,0.0,591,0.0,1797,1738.0,59.0,1,0.0,02/17/2021 02:51:58 PM,Agree,Agree
10849,2021-02-16,MP,135,135.0,0.0,1,0.0,2,2.0,0.0,0,0.0,02/17/2021 02:51:58 PM,Agree,Agree
28366,2021-02-16,MT,97666,97666.0,0.0,127,0.0,1331,1331.0,0.0,3,0.0,02/17/2021 02:51:58 PM,Agree,Agree
31937,2021-02-16,NJ,751065,669481.0,81584.0,3633,551.0,22497,20251.0,2246.0,31,0.0,02/17/2021 02:51:58 PM,Agree,Agree
14563,2021-02-16,TN,763473,641306.0,122167.0,960,301.0,11186,9013.0,2173.0,26,1.0,02/16/2021 12:00:00 AM,Agree,Agree
2483,2021-02-16,CT,270822,254194.0,16628.0,580,42.0,7449,6106.0,1343.0,2,1.0,02/17/2021 02:51:58 PM,Agree,Agree
21249,2021-02-16,RMI,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,02/17/2021 02:51:58 PM,Agree,Agree
7540,2021-02-16,KY,399641,307849.0,91792.0,754,295.0,6512,5835.0,677.0,19,2.0,02/18/2021 12:00:00 AM,Agree,Agree
12002,2021-02-17,CO,416174,394032.0,22142.0,1137,193.0,5838,5114.0,724.0,10,4.0,02/18/2021 02:43:57 PM,Agree,Agree
12074,2021-02-17,PR,98506,91047.0,7459.0,78,20.0,1940,1648.0,292.0,10,2.0,02/18/2021 02:43:57 PM,Agree,Agree
29899,2021-02-17,KY,401003,308713.0,92290.0,1362,498.0,6531,5852.0,679.0,19,2.0,02/19/2021 12:00:00 AM,Agree,Agree
25600,2021-02-17,ME,43090,34238.0,8852.0,219,99.0,655,641.0,14.0,1,0.0,02/18/2021 02:43:57 PM,Agree,Agree
31327,2021-02-17,NJ,755174,673108.0,82066.0,4109,482.0,22632,20343.0,2289.0,135,43.0,02/18/2021 02:43:57 PM,Agree,Agree
26936,2021-02-17,DE,85462,81088.0,4374.0,294,27.0,1316,1190.0,126.0,25,3.0,02/19/2021 12:00:00 AM,Agree,Agree
2076,2021-02-17,ID,168353,136810.0,31543.0,408,111.0,1817,1600.0,217.0,11,0.0,02/18/2021 02:43:57 PM,Agree,Agree
7830,2021-02-17,FSM,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,02/18/2021 02:43:57 PM,Agree,Agree
19586,2021-02-17,GA,973247,796547.0,176700.0,3545,1347.0,16273,14254.0,2019.0,99,21.0,02/18/2021 02:43:57 PM,Agree,Agree
23407,2021-02-17,TN,764497,641989.0,122508.0,1024,341.0,11217,9035.0,2182.0,31,9.0,02/17/2021 12:00:00 AM,Agree,Agree
11681,2021-02-17,OK,428037,338827.0,89210.0,616,193.0,6705,5711.0,994.0,17,4.0,02/18/2021 12:00:00 AM,Agree,Agree
27808,2021-02-17,MI,674775,614144.0,60631.0,1437,245.0,16427,15444.0,983.0,35,4.0,02/18/2021 12:00:00 AM,Agree,Agree
4568,2021-02-17,IL,1166717,1166717.0,0.0,1795,0.0,22224,20057.0,2167.0,25,2.0,02/18/2021 02:43:57 PM,Agree,Agree
13036,2021-02-17,NYC,686911,585545.0,101366.0,3557,705.0,28596,23684.0,4912.0,87,5.0,02/15/2021 12:00:00 AM,Agree,Agree
14274,2021-02-17,UT,363248,363248.0,0.0,901,0.0,1806,1748.0,58.0,9,-1.0,02/18/2021 02:43:57 PM,Agree,Agree
10050,2021-02-17,MP,135,135.0,0.0,0,0.0,2,2.0,0.0,0,0.0,02/18/2021 02:43:57 PM,Agree,Agree
28125,2021-02-17,MT,97900,97900.0,0.0,234,0.0,1334,1334.0,0.0,3,0.0,02/18/2021 02:43:57 PM,Agree,Agree
31870,2021-02-17,AZ,801551,747866.0,53685.0,1318,95.0,15063,13328.0,1735.0,82,7.0,02/18/2021 02:43:57 PM,Agree,Agree
21078,2021-02-17,MA,561936,533024.0,28912.0,1360,38.0,15746,15429.0,317.0,35,3.0,02/19/2021 12:00:00 AM,Agree,Agree
22627,2021-02-17,RMI,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,02/18/2021 02:43:57 PM,Agree,Agree
7047,2021-02-17,WY,53450,45438.0,8012.0,99,48.0,662,662.0,0.0,0,0.0,02/18/2021 02:43:57 PM,Agree,Agree
32943,2021-02-17,OR,151257,149537.0,1720.0,382,0.0,2143,2128.0,15.0,5,0.0,02/18/2021 02:43:57 PM,Agree,Agree
1738,2021-02-17,NC,841848,734340.0,107508.0,3199,714.0,11860,10507.0,1353.0,40,3.0,02/17/2021 12:00:00 AM,Agree,Agree
25207,2021-02-17,CT,271356,254520.0,16836.0,534,208.0,7476,6129.0,1347.0,27,4.0,02/18/2021 02:43:57 PM,Agree,Agree
29607,2021-02-17,WI,609189,556989.0,52200.0,771,114.0,6798,6214.0,584.0,10,0.0,02/18/2021 02:43:57 PM,Agree,Agree
25187,2021-02-17,AL,506623,392869.0,113754.0,1113,320.0,10229,8166.0,2063.0,31,5.0,02/19/2021 12:00:00 AM,Agree,Agree
1775,2021-02-17,MS,291414,181480.0,109934.0,491,262.0,6916,4830.0,2086.0,12,1.0,02/19/2021 12:00:00 AM,Agree,Agree
22711,2021-02-17,OH,945107,814532.0,130575.0,1816,749.0,16513,14046.0,2467.0,60,14.0,02/18/2021 02:43:57 PM,Agree,Agree
6701,2021-02-17,VA,557896,441200.0,116696.0,2304,778.0,7090,6096.0,994.0,15,-1.0,02/18/2021 02:43:57 PM,Agree,Agree
10172,2021-02-18,PR,98624,91149.0,7475.0,118,16.0,1947,1655.0,292.0,7,0.0,02/19/2021 03:33:51 PM,Agree,Agree
2488,2021-02-18,DE,85787,81382.0,4405.0,325,31.0,1326,1196.0,130.0,10,4.0,02/20/2021 12:00:00 AM,Agree,Agree
5577,2021-02-18,ME,43225,34333.0,8892.0,135,40.0,655,641.0,14.0,0,0.0,02/19/2021 03:33:51 PM,Agree,Agree
20128,2021-02-18,MP,135,135.0,0.0,0,0.0,2,2.0,0.0,0,0.0,02/19/2021 03:33:51 PM,Agree,Agree
9835,2021-02-18,UT,364399,364399.0,0.0,1151,0.0,1813,1755.0,58.0,7,0.0,02/19/2021 03:33:51 PM,Agree,Agree
22801,2021-02-18,OH,947389,816057.0,131332.0,2282,757.0,16611,14132.0,2479.0,98,12.0,02/19/2021 03:33:51 PM,Agree,Agree
18453,2021-02-18,OK,428412,339082.0,89330.0,375,120.0,6736,5730.0,1006.0,31,12.0,02/19/2021 12:00:00 AM,Agree,Agree
32334,2021-02-18,WY,53531,45471.0,8060.0,81,48.0,662,662.0,0.0,0,0.0,02/19/2021 03:33:51 PM,Agree,Agree
16870,2021-02-18,GA,976732,798785.0,177947.0,3485,1247.0,16403,14358.0,2045.0,130,26.0,02/19/2021 03:33:51 PM,Agree,Agree
8631,2021-02-18,NJ,758451,675713.0,82738.0,3277,672.0,22721,20432.0,2289.0,89,0.0,02/19/2021 03:33:51 PM,Agree,Agree
15329,2021-02-18,TN,765831,642832.0,122999.0,1334,491.0,11255,9063.0,2192.0,38,10.0,02/18/2021 12:00:00 AM,Agree,Agree
32371,2021-02-18,FSM,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,02/19/2021 03:33:51 PM,Agree,Agree
7343,2021-02-18,KY,402515,309721.0,92794.0,1512,504.0,6544,5864.0,680.0,13,1.0,02/20/2021 12:00:00 AM,Agree,Agree
14340,2021-02-18,RMI,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,02/19/2021 03:33:51 PM,Agree,Agree
17391,2021-02-18,NYC,691598,589268.0,102330.0,4687,964.0,28683,23769.0,4914.0,87,2.0,02/16/2021 12:00:00 AM,Agree,Agree
24069,2021-02-18,IL,1168683,1168683.0,0.0,1966,0.0,22297,20129.0,2168.0,73,1.0,02/19/2021 03:33:51 PM,Agree,Agree
8630,2021-02-18,VA,559930,442757.0,117173.0,2034,477.0,7098,6107.0,991.0,8,-3.0,02/19/2021 03:33:51 PM,Agree,Agree
23719,2021-02-18,CT,271903,254980.0,16923.0,547,87.0,7496,6145.0,1351.0,20,4.0,02/19/2021 03:33:51 PM,Agree,Agree
13749,2021-02-18,MA,563976,534827.0,29149.0,2040,237.0,15788,15470.0,318.0,42,1.0,02/20/2021 12:00:00 AM,Agree,Agree
6533,2021-02-18,OR,151713,149993.0,1720.0,456,0.0,2149,2134.0,15.0,6,0.0,02/19/2021 03:33:51 PM,Agree,Agree
2328,2021-02-18,WI,610055,557722.0,52333.0,866,133.0,6816,6232.0,584.0,18,0.0,02/19/2021 03:33:51 PM,Agree,Agree
133,2021-02-18,MS,291828,181710.0,110118.0,414,184.0,6927,4838.0,2089.0,11,3.0,02/20/2021 12:00:00 AM,Agree,Agree
4353,2021-02-18,ID,168639,137004.0,31635.0,286,92.0,1826,1607.0,219.0,9,2.0,02/19/2021 03:33:51 PM,Agree,Agree
4553,2021-02-18,NC,844779,736611.0,108168.0,2931,660.0,11902,10542.0,1360.0,42,7.0,02/18/2021 12:00:00 AM,Agree,Agree
5079,2021-02-18,AL,507506,393502.0,114004.0,883,250.0,10258,8186.0,2072.0,29,9.0,02/20/2021 12:00:00 AM,Agree,Agree
32146,2021-02-18,AZ,802697,748826.0,53871.0,1146,186.0,15276,13510.0,1766.0,213,31.0,02/19/2021 03:33:51 PM,Agree,Agree
4424,2021-02-18,MT,98100,98100.0,0.0,200,0.0,1337,1337.0,0.0,3,0.0,02/19/2021 03:33:51 PM,Agree,Agree
26503,2021-02-18,MI,675954,615093.0,60861.0,1179,230.0,16455,15471.0,984.0,28,1.0,02/19/2021 12:00:00 AM,Agree,Agree
12761,2021-02-18,CO,417415,395134.0,22281.0,1241,139.0,5864,5135.0,729.0,26,5.0,02/19/2021 03:33:51 PM,Agree,Agree
10022,2021-02-19,CO,418695,396291.0,22404.0,1280,123.0,5878,5148.0,730.0,14,1.0,02/20/2021 02:45:37 PM,Agree,Agree
539,2021-02-19,ME,43366,34429.0,8937.0,141,45.0,658,643.0,15.0,3,1.0,02/20/2021 02:45:37 PM,Agree,Agree
28437,2021-02-19,AL,508286,394044.0,114242.0,780,238.0,10293,8218.0,2075.0,35,3.0,02/21/2021 12:00:00 AM,Agree,Agree
28996,2021-02-19,ID,168953,137279.0,31674.0,314,39.0,1827,1608.0,219.0,1,0.0,02/20/2021 02:45:37 PM,Agree,Agree
27629,2021-02-19,IL,1170902,1170902.0,0.0,2219,0.0,22368,20192.0,2176.0,71,8.0,02/20/2021 02:45:37 PM,Agree,Agree
19889,2021-02-19,MP,135,135.0,0.0,0,0.0,2,2.0,0.0,0,0.0,02/20/2021 02:45:37 PM,Agree,Agree
31852,2021-02-19,VA,561812,444150.0,117662.0,1882,489.0,7197,6198.0,999.0,99,8.0,02/20/2021 02:45:37 PM,Agree,Agree
18846,2021-02-19,NYC,696073,592707.0,103366.0,4475,1036.0,28768,23851.0,4917.0,85,3.0,02/17/2021 12:00:00 AM,Agree,Agree
21732,2021-02-19,RMI,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,02/20/2021 02:45:37 PM,Agree,Agree
30753,2021-02-19,AZ,804618,750571.0,54047.0,1921,176.0,15421,13628.0,1793.0,145,27.0,02/20/2021 02:45:37 PM,Agree,Agree
17545,2021-02-19,UT,365256,365256.0,0.0,857,0.0,1834,1776.0,58.0,21,0.0,02/20/2021 02:45:37 PM,Agree,Agree
1424,2021-02-19,DE,86128,81690.0,4438.0,341,33.0,1343,1213.0,130.0,17,0.0,02/21/2021 12:00:00 AM,Agree,Agree
9914,2021-02-19,GA,980411,800959.0,179452.0,3679,1505.0,16610,14530.0,2080.0,207,35.0,02/20/2021 02:45:37 PM,Agree,Agree
7589,2021-02-19,KY,403849,310536.0,93313.0,1334,519.0,6564,5883.0,681.0,20,1.0,02/21/2021 12:00:00 AM,Agree,Agree
27597,2021-02-19,NC,846932,738227.0,108705.0,2153,537.0,11933,10569.0,1364.0,31,4.0,02/19/2021 12:00:00 AM,Agree,Agree
23492,2021-02-19,WI,610974,558496.0,52478.0,919,145.0,6852,6267.0,585.0,36,1.0,02/20/2021 02:45:37 PM,Agree,Agree
32052,2021-02-19,NJ,761498,678306.0,83192.0,3047,454.0,22784,20495.0,2289.0,63,0.0,02/20/2021 02:45:37 PM,Agree,Agree
887,2021-02-19,CT,273101,256139.0,16962.0,1198,39.0,7523,6166.0,1357.0,27,6.0,02/20/2021 02:45:37 PM,Agree,Agree
6584,2021-02-19,OR,152190,150470.0,1720.0,477,0.0,2149,2134.0,15.0,0,0.0,02/20/2021 02:45:37 PM,Agree,Agree
8408,2021-02-19,FSM,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,02/20/2021 02:45:37 PM,Agree,Agree
20294,2021-02-19,OK,429053,339545.0,89508.0,641,178.0,6752,5745.0,1007.0,16,1.0,02/20/2021 12:00:00 AM,Agree,Agree
3156,2021-02-19,MI,676998,615945.0,61053.0,1044,192.0,16482,15498.0,984.0,27,0.0,02/20/2021 12:00:00 AM,Agree,Agree
13588,2021-02-19,MA,565794,536506.0,29288.0,1818,139.0,15838,15520.0,318.0,50,0.0,02/21/2021 12:00:00 AM,Agree,Agree
487,2021-02-19,MS,292363,181931.0,110432.0,535,314.0,6936,4842.0,2094.0,9,5.0,02/21/2021 12:00:00 AM,Agree,Agree
22540,2021-02-19,TN,766800,643490.0,123310.0,969,311.0,11285,9085.0,2200.0,30,8.0,02/19/2021 12:00:00 AM,Agree,Agree
1040,2021-02-19,MT,98377,98377.0,0.0,277,0.0,1339,1339.0,0.0,2,0.0,02/20/2021 02:45:37 PM,Agree,Agree
22890,2021-02-19,OH,949695,817493.0,132202.0,2306,870.0,16693,14204.0,2489.0,82,10.0,02/20/2021 02:45:37 PM,Agree,Agree
12427,2021-02-19,PR,98835,91324.0,7511.0,211,36.0,1957,1664.0,293.0,10,1.0,02/20/2021 02:45:37 PM,Agree,Agree
7837,2021-02-19,WY,53683,45583.0,8100.0,152,40.0,662,662.0,0.0,0,0.0,02/20/2021 02:45:37 PM,Agree,Agree
12642,2021-02-20,OK,429671,340000.0,89671.0,618,163.0,6775,5763.0,1012.0,23,5.0,02/21/2021 12:00:00 AM,Agree,Agree
18704,2021-02-20,UT,366034,366034.0,0.0,778,0.0,1842,1785.0,57.0,8,-1.0,02/21/2021 02:57:50 PM,Agree,Agree
17582,2021-02-20,MP,143,143.0,0.0,8,0.0,2,2.0,0.0,0,0.0,02/21/2021 02:57:50 PM,Agree,Agree
10060,2021-02-20,PR,99064,91527.0,7537.0,229,26.0,1979,1686.0,293.0,22,0.0,02/21/2021 02:57:50 PM,Agree,Agree
21391,2021-02-20,TN,768156,644344.0,123812.0,1356,502.0,11314,9109.0,2205.0,29,5.0,02/20/2021 12:00:00 AM,Agree,Agree
426,2021-02-20,MI,677894,616688.0,61206.0,896,153.0,16502,15518.0,984.0,20,0.0,02/21/2021 12:00:00 AM,Agree,Agree
31296,2021-02-20,OR,152711,150991.0,1720.0,521,0.0,2154,2139.0,15.0,5,0.0,02/21/2021 02:57:50 PM,Agree,Agree
14917,2021-02-20,OH,952306,818994.0,133312.0,2611,1110.0,16749,14248.0,2501.0,56,12.0,02/21/2021 02:57:50 PM,Agree,Agree
12381,2021-02-20,NYC,698926,594754.0,104172.0,2853,806.0,28825,23905.0,4920.0,57,3.0,02/18/2021 12:00:00 AM,Agree,Agree
7686,2021-02-20,WY,53683,45583.0,8100.0,0,0.0,662,662.0,0.0,0,0.0,02/21/2021 02:57:50 PM,Agree,Agree
12042,2021-02-20,GA,983747,803349.0,180398.0,3336,946.0,16742,14629.0,2113.0,132,33.0,02/21/2021 02:57:50 PM,Agree,Agree
32968,2021-02-20,AZ,806668,752456.0,54212.0,2050,165.0,15480,13674.0,1806.0,59,13.0,02/21/2021 02:57:50 PM,Agree,Agree
32756,2021-02-20,FSM,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,02/21/2021 02:57:50 PM,Agree,Agree
8828,2021-02-20,KY,404783,311178.0,93605.0,934,292.0,6580,5898.0,682.0,16,1.0,02/22/2021 12:00:00 AM,Agree,Agree
5150,2021-02-20,WI,611789,559172.0,52617.0,815,139.0,6871,6284.0,587.0,19,2.0,02/21/2021 02:57:50 PM,Agree,Agree
25958,2021-02-20,IL,1172824,1172824.0,0.0,1922,0.0,22426,20234.0,2192.0,58,16.0,02/21/2021 02:57:50 PM,Agree,Agree
18508,2021-02-20,MA,567764,538328.0,29436.0,1970,148.0,15874,15554.0,320.0,36,2.0,02/22/2021 12:00:00 AM,Agree,Agree
29393,2021-02-20,ME,43497,34501.0,8996.0,131,59.0,658,643.0,15.0,0,0.0,02/21/2021 02:57:50 PM,Agree,Agree
30647,2021-02-20,NJ,764374,680937.0,83437.0,2876,245.0,22834,20545.0,2289.0,50,0.0,02/21/2021 02:57:50 PM,Agree,Agree
25616,2021-02-20,NC,849624,740354.0,109270.0,2692,565.0,11962,10592.0,1370.0,29,6.0,02/20/2021 12:00:00 AM,Agree,Agree
3098,2021-02-20,CT,273101,256139.0,16962.0,0,0.0,7523,6166.0,1357.0,0,0.0,02/21/2021 02:57:50 PM,Agree,Agree
27696,2021-02-20,MS,292717,182092.0,110625.0,354,193.0,6940,4846.0,2094.0,4,0.0,02/22/2021 12:00:00 AM,Agree,Agree
11240,2021-02-20,CO,419812,397269.0,22543.0,1117,139.0,5887,5159.0,728.0,9,-2.0,02/21/2021 02:57:50 PM,Agree,Agree
22712,2021-02-20,RMI,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,02/21/2021 02:57:50 PM,Agree,Agree
4142,2021-02-20,DE,86342,81878.0,4464.0,214,26.0,1366,1235.0,131.0,23,1.0,02/22/2021 12:00:00 AM,Agree,Agree
30978,2021-02-20,VA,564115,445808.0,118307.0,2303,645.0,7331,6320.0,1011.0,134,12.0,02/21/2021 02:57:50 PM,Agree,Agree
1476,2021-02-20,MT,98641,98641.0,0.0,264,0.0,1341,1341.0,0.0,2,0.0,02/21/2021 02:57:50 PM,Agree,Agree
5324,2021-02-20,ID,169150,137430.0,31720.0,197,46.0,1826,1607.0,219.0,-1,0.0,02/21/2021 02:57:50 PM,Agree,Agree
25940,2021-02-20,AL,508886,394464.0,114422.0,600,180.0,10325,8243.0,2082.0,32,7.0,02/22/2021 12:00:00 AM,Agree,Agree
951,2021-02-21,ID,169150,137430.0,31720.0,0,0.0,1826,1607.0,219.0,0,0.0,02/22/2021 02:53:38 PM,Agree,Agree
26716,2021-02-21,MI,678804,617428.0,61376.0,910,170.0,16516,15531.0,985.0,14,1.0,02/22/2021 12:00:00 AM,Agree,Agree
23887,2021-02-21,NC,851194,741550.0,109644.0,1570,374.0,11995,10620.0,1375.0,33,5.0,02/21/2021 12:00:00 AM,Agree,Agree
31322,2021-02-21,KY,405291,311511.0,93780.0,508,175.0,6596,5913.0,683.0,16,1.0,02/23/2021 12:00:00 AM,Agree,Agree
13807,2021-02-21,CO,420614,398020.0,22594.0,802,51.0,5892,5164.0,728.0,5,0.0,02/22/2021 02:53:38 PM,Agree,Agree
18689,2021-02-21,UT,366735,366735.0,0.0,701,0.0,1852,1795.0,57.0,10,0.0,02/22/2021 02:53:38 PM,Agree,Agree
27826,2021-02-21,MS,293020,182251.0,110769.0,303,144.0,6947,4852.0,2095.0,7,1.0,02/23/2021 12:00:00 AM,Agree,Agree
25307,2021-02-21,MT,98779,98779.0,0.0,138,0.0,1342,1342.0,0.0,1,0.0,02/22/2021 02:53:38 PM,Agree,Agree
22479,2021-02-21,RMI,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,02/22/2021 02:53:38 PM,Agree,Agree
23392,2021-02-21,OH,953767,820039.0,133728.0,1461,416.0,16816,14301.0,2515.0,67,14.0,02/22/2021 02:53:38 PM,Agree,Agree
26547,2021-02-21,IL,1174409,1174409.0,0.0,1585,0.0,22466,20269.0,2197.0,40,5.0,02/22/2021 02:53:38 PM,Agree,Agree
31615,2021-02-21,NJ,766405,682746.0,83659.0,2031,222.0,22858,20569.0,2289.0,24,0.0,02/22/2021 02:53:38 PM,Agree,Agree
32114,2021-02-21,AZ,808475,754088.0,54387.0,1807,175.0,15505,13694.0,1811.0,25,5.0,02/22/2021 02:53:38 PM,Agree,Agree
21403,2021-02-21,TN,769146,644934.0,124212.0,990,400.0,11334,9125.0,2209.0,20,4.0,02/21/2021 12:00:00 AM,Agree,Agree
2913,2021-02-21,WI,612240,559575.0,52665.0,451,48.0,6871,6284.0,587.0,0,0.0,02/22/2021 02:53:38 PM,Agree,Agree
11751,2021-02-21,MP,143,143.0,0.0,0,0.0,2,2.0,0.0,0,0.0,02/22/2021 02:53:38 PM,Agree,Agree
20566,2021-02-21,MA,569284,539644.0,29640.0,1520,204.0,15916,15594.0,322.0,42,2.0,02/23/2021 12:00:00 AM,Agree,Agree
31243,2021-02-21,WY,53795,45653.0,8142.0,112,42.0,662,662.0,0.0,0,0.0,02/22/2021 02:53:38 PM,Agree,Agree
270,2021-02-21,CT,273101,256139.0,16962.0,0,0.0,7523,6166.0,1357.0,0,0.0,02/22/2021 02:53:38 PM,Agree,Agree
6309,2021-02-21,AL,509464,394859.0,114605.0,578,183.0,10359,8272.0,2087.0,34,5.0,02/23/2021 12:00:00 AM,Agree,Agree
8053,2021-02-21,OR,152818,151098.0,1720.0,107,0.0,2155,2140.0,15.0,1,0.0,02/22/2021 02:53:38 PM,Agree,Agree
