,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
8150,2020-04-24,VA,12366,11902.0,464.0,772,39.0,436,432.0,4.0,26,1.0,05/25/2020 03:38:40 PM,Agree,Agree
27515,2020-04-24,ID,1870,1750.0,120.0,34,5.0,54,54.0,0.0,0,-18.0,05/25/2020 03:38:40 PM,Agree,Agree
2825,2020-04-24,WI,5356,5356.0,0.0,304,0.0,262,262.0,0.0,5,0.0,05/25/2020 03:38:40 PM,Agree,Agree
3865,2020-04-24,MI,47555,45379.0,2176.0,1379,149.0,3872,3649.0,223.0,115,4.0,07/14/2021 01:44:33 PM,Agree,Agree
1034,2020-04-24,AL,8360,7949.0,411.0,221,7.0,308,291.0,17.0,14,0.0,07/19/2021 02:51:35 PM,Agree,Agree
10746,2020-04-24,GA,21537,21526.0,11.0,681,0.0,899,899.0,0.0,26,0.0,04/26/2020 02:23:56 PM,Agree,Agree
30313,2020-04-24,NJ,102196,102196.0,0.0,2207,0.0,5617,5617.0,0.0,249,0.0,05/25/2020 03:38:40 PM,Agree,Agree
32219,2020-04-24,AZ,6045,6045.0,0.0,276,0.0,266,266.0,0.0,17,0.0,05/25/2020 03:38:40 PM,Agree,Agree
9669,2020-04-24,MA,50969,50969.0,0.0,4946,0.0,3194,3104.0,90.0,203,6.0,05/12/2021 01:46:26 PM,Agree,Agree
10379,2020-04-24,MP,14,14.0,0.0,0,0.0,2,2.0,0.0,0,0.0,05/25/2020 03:38:40 PM,Agree,Agree
30812,2020-04-24,WY,473,349.0,124.0,20,3.0,7,7.0,0.0,0,0.0,05/25/2020 03:38:40 PM,Agree,Agree
12353,2020-04-24,NYC,160863,157138.0,3725.0,3529,82.0,16510,12793.0,3717.0,393,82.0,06/07/2021 02:25:36 PM,Agree,Agree
15558,2020-04-24,TN,9536,9498.0,38.0,346,3.0,192,184.0,8.0,10,1.0,07/26/2021 02:26:12 PM,Agree,Agree
14863,2020-04-24,OH,15169,14581.0,588.0,475,36.0,690,649.0,41.0,34,3.0,05/25/2020 03:38:40 PM,Agree,Agree
23166,2020-04-24,RMI,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,05/25/2020 03:38:40 PM,Agree,Agree
5514,2020-04-24,MT,444,444.0,0.0,0,0.0,14,14.0,0.0,0,0.0,05/25/2020 03:38:40 PM,Agree,Agree
11444,2020-04-25,NYC,163783,159979.0,3804.0,2920,79.0,16919,13123.0,3796.0,409,79.0,06/07/2021 02:25:36 PM,Agree,Agree
25378,2020-04-25,AL,8585,8172.0,413.0,225,2.0,321,303.0,18.0,13,1.0,07/19/2021 02:51:35 PM,Agree,Agree
22710,2020-04-25,OH,15587,14983.0,604.0,418,16.0,711,671.0,40.0,21,-1.0,05/25/2020 03:38:40 PM,Agree,Agree
29057,2020-04-25,ME,990,990.0,0.0,25,0.0,50,50.0,0.0,3,0.0,05/25/2020 03:38:40 PM,Agree,Agree
14352,2020-04-25,RMI,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,05/25/2020 03:38:40 PM,Agree,Agree
11102,2020-04-25,UT,3948,3948.0,0.0,166,0.0,41,41.0,0.0,2,0.0,05/25/2020 03:38:40 PM,Agree,Agree
26855,2020-04-25,MI,48244,45996.0,2248.0,689,72.0,3989,3762.0,227.0,117,4.0,07/14/2021 01:44:33 PM,Agree,Agree
31407,2020-04-25,OR,2253,2253.0,0.0,76,0.0,87,87.0,0.0,1,0.0,05/25/2020 03:38:40 PM,Agree,Agree
4376,2020-04-25,ID,1887,1760.0,127.0,17,7.0,56,56.0,0.0,2,0.0,05/25/2020 03:38:40 PM,Agree,Agree
17036,2020-04-25,MP,14,14.0,0.0,0,0.0,2,2.0,0.0,0,0.0,05/25/2020 03:38:40 PM,Agree,Agree
9879,2020-04-25,CO,12868,11533.0,1335.0,684,146.0,670,564.0,106.0,-2,-15.0,05/25/2020 03:38:40 PM,Agree,Agree
19016,2020-04-25,GA,22223,22212.0,11.0,686,0.0,897,897.0,0.0,-2,0.0,05/25/2020 11:38:40 AM,Agree,Agree
18510,2020-04-25,MA,53348,53348.0,0.0,2379,0.0,3347,3255.0,92.0,153,2.0,05/12/2021 01:46:26 PM,Agree,Agree
25715,2020-04-25,NC,9686,9679.0,7.0,575,0.0,339,339.0,0.0,16,0.0,07/15/2021 01:02:28 PM,Agree,Agree
587,2020-04-25,MT,445,445.0,0.0,1,0.0,14,14.0,0.0,0,0.0,05/25/2020 03:38:40 PM,Agree,Agree
32236,2020-04-25,KY,4017,3970.0,47.0,202,3.0,235,228.0,7.0,9,0.0,07/22/2021 02:34:22 PM,Agree,Agree
22392,2020-04-25,TN,9982,9933.0,49.0,446,11.0,197,189.0,8.0,5,0.0,07/26/2021 02:26:12 PM,Agree,Agree
25510,2020-04-25,CT,24582,24582.0,0.0,661,0.0,1862,1862.0,0.0,98,0.0,05/25/2020 03:38:40 PM,Agree,Agree
30653,2020-04-25,WY,491,362.0,129.0,18,5.0,7,7.0,0.0,0,0.0,05/25/2020 03:38:40 PM,Agree,Agree
30065,2020-04-25,VA,12366,11902.0,464.0,0,0.0,436,432.0,4.0,0,0.0,05/25/2020 03:38:40 PM,Agree,Agree
6327,2020-04-25,DE,4171,4118.0,53.0,456,2.0,112,112.0,0.0,12,0.0,06/03/2021 01:36:29 PM,Agree,Agree
7013,2020-04-25,NJ,105523,105523.0,0.0,3327,0.0,5863,5863.0,0.0,246,0.0,05/25/2020 03:38:40 PM,Agree,Agree
3048,2020-04-25,IL,41777,41777.0,0.0,2119,0.0,1874,1874.0,0.0,79,0.0,05/25/2020 03:38:40 PM,Agree,Agree
31260,2020-04-25,AZ,6280,6280.0,0.0,235,0.0,273,273.0,0.0,7,0.0,05/25/2020 03:38:40 PM,Agree,Agree
24062,2020-04-25,MS,7140,7111.0,29.0,193,1.0,499,498.0,1.0,14,0.0,07/08/2021 01:35:33 PM,Agree,Agree
26469,2020-04-25,WI,5687,5687.0,0.0,331,0.0,266,266.0,0.0,4,0.0,05/25/2020 03:38:40 PM,Agree,Agree
9556,2020-04-25,FSM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,05/25/2020 03:38:40 PM,Agree,Agree
18126,2020-04-25,PR,1416,1416.0,0.0,0,0.0,69,69.0,0.0,0,0.0,05/25/2020 03:38:40 PM,Agree,Agree
10643,2020-04-26,CO,13350,11980.0,1370.0,482,35.0,679,572.0,107.0,9,1.0,05/25/2020 03:38:40 PM,Agree,Agree
31651,2020-04-26,OR,2311,2311.0,0.0,58,0.0,91,91.0,0.0,4,0.0,05/25/2020 03:38:40 PM,Agree,Agree
5840,2020-04-26,MS,7312,7283.0,29.0,172,0.0,509,508.0,1.0,10,0.0,07/08/2021 01:35:33 PM,Agree,Agree
8905,2020-04-26,VA,13535,13036.0,499.0,1169,35.0,458,454.0,4.0,22,0.0,05/25/2020 03:38:40 PM,Agree,Agree
2981,2020-04-26,MT,449,449.0,0.0,4,0.0,14,14.0,0.0,0,0.0,05/25/2020 03:38:40 PM,Agree,Agree
3867,2020-04-26,ID,1897,1768.0,129.0,10,2.0,56,39.0,17.0,0,17.0,05/25/2020 03:38:40 PM,Agree,Agree
12903,2020-04-26,MA,54938,54938.0,0.0,1590,0.0,3502,3406.0,96.0,155,4.0,05/12/2021 01:46:26 PM,Agree,Agree
7213,2020-04-26,AZ,6526,6526.0,0.0,246,0.0,275,275.0,0.0,2,0.0,05/25/2020 03:38:40 PM,Agree,Agree
20626,2020-04-26,GA,22494,22483.0,11.0,271,0.0,912,912.0,0.0,15,0.0,04/27/2020 11:13:12 AM,Agree,Agree
27734,2020-04-26,DE,4301,4248.0,53.0,130,0.0,125,114.0,11.0,13,11.0,06/03/2021 01:36:29 PM,Agree,Agree
23389,2020-04-26,TN,10190,10138.0,52.0,208,3.0,203,194.0,9.0,6,1.0,07/26/2021 02:26:12 PM,Agree,Agree
20922,2020-04-26,MP,14,14.0,0.0,0,0.0,2,2.0,0.0,0,0.0,05/25/2020 03:38:40 PM,Agree,Agree
209,2020-04-26,WI,5911,5911.0,0.0,224,0.0,272,272.0,0.0,6,0.0,05/25/2020 03:38:40 PM,Agree,Agree
22640,2020-04-26,RMI,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,05/25/2020 03:38:40 PM,Agree,Agree
3908,2020-04-26,MI,48903,46592.0,2311.0,659,63.0,4096,3863.0,233.0,107,6.0,07/14/2021 01:44:33 PM,Agree,Agree
1450,2020-04-26,NC,9940,9933.0,7.0,254,0.0,360,360.0,0.0,21,0.0,07/15/2021 01:02:28 PM,Agree,Agree
8298,2020-04-26,KY,4149,4101.0,48.0,132,1.0,240,232.0,8.0,5,1.0,07/22/2021 02:34:22 PM,Agree,Agree
14920,2020-04-26,OH,15963,15360.0,603.0,376,-1.0,728,687.0,41.0,17,1.0,05/25/2020 03:38:40 PM,Agree,Agree
3764,2020-04-26,ME,1023,1005.0,18.0,33,18.0,50,50.0,0.0,0,0.0,05/25/2020 03:38:40 PM,Agree,Agree
1138,2020-04-26,IL,43903,43903.0,0.0,2126,0.0,1933,1933.0,0.0,59,0.0,05/25/2020 03:38:40 PM,Agree,Agree
32037,2020-04-26,FSM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,05/25/2020 03:38:40 PM,Agree,Agree
28614,2020-04-26,CT,25269,23853.0,1416.0,687,1416.0,1924,1448.0,476.0,62,476.0,05/25/2020 03:38:40 PM,Agree,Agree
9838,2020-04-26,UT,4214,4214.0,0.0,266,0.0,41,41.0,0.0,0,0.0,05/25/2020 03:38:40 PM,Agree,Agree
1782,2020-04-26,AL,8761,8342.0,419.0,176,6.0,336,317.0,19.0,15,1.0,07/19/2021 02:51:35 PM,Agree,Agree
19754,2020-04-26,NYC,166375,162514.0,3861.0,2592,57.0,17290,13437.0,3853.0,371,57.0,06/07/2021 02:25:36 PM,Agree,Agree
8703,2020-04-26,NJ,109038,109038.0,0.0,3515,0.0,5938,5938.0,0.0,75,0.0,05/25/2020 03:38:40 PM,Agree,Agree
6916,2020-04-26,WY,502,370.0,132.0,11,3.0,7,7.0,0.0,0,0.0,05/25/2020 03:38:40 PM,Agree,Agree
11074,2020-04-26,PR,1371,1371.0,0.0,-45,0.0,84,84.0,0.0,15,0.0,05/25/2020 03:38:40 PM,Agree,Agree
7518,2020-04-27,FSM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,05/25/2020 03:38:40 PM,Agree,Agree
27812,2020-04-27,CT,25997,25997.0,0.0,728,-1416.0,2012,2012.0,0.0,88,-476.0,05/25/2020 03:38:40 PM,Agree,Agree
12810,2020-04-27,PR,1389,1389.0,0.0,18,0.0,84,84.0,0.0,0,0.0,05/25/2020 03:38:40 PM,Agree,Agree
8066,2020-04-27,WY,520,389.0,131.0,18,-1.0,7,7.0,0.0,0,0.0,05/25/2020 03:38:40 PM,Agree,Agree
30934,2020-04-27,NJ,111188,111188.0,0.0,2150,0.0,6044,6044.0,0.0,106,0.0,05/25/2020 03:38:40 PM,Agree,Agree
18512,2020-04-27,UT,4307,4307.0,0.0,93,0.0,44,44.0,0.0,3,0.0,05/25/2020 03:38:40 PM,Agree,Agree
29374,2020-04-27,NC,10060,10053.0,7.0,120,0.0,384,384.0,0.0,24,0.0,07/15/2021 01:02:28 PM,Agree,Agree
13689,2020-04-27,CO,13798,12374.0,1424.0,448,54.0,706,595.0,111.0,27,4.0,05/25/2020 03:38:40 PM,Agree,Agree
9015,2020-04-27,OR,2354,2354.0,0.0,43,0.0,92,92.0,0.0,1,0.0,05/25/2020 03:38:40 PM,Agree,Agree
7836,2020-04-27,VA,14339,13794.0,545.0,804,46.0,492,487.0,5.0,34,1.0,05/25/2020 03:38:40 PM,Agree,Agree
1614,2020-04-27,IL,45883,45883.0,0.0,1980,0.0,1983,1983.0,0.0,50,0.0,05/25/2020 03:38:40 PM,Agree,Agree
22793,2020-04-27,RMI,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,05/25/2020 03:38:40 PM,Agree,Agree
32690,2020-04-27,AZ,6716,6716.0,0.0,190,0.0,275,275.0,0.0,0,0.0,05/25/2020 03:38:40 PM,Agree,Agree
24494,2020-04-27,AL,9109,8679.0,430.0,348,11.0,348,329.0,19.0,12,0.0,07/19/2021 02:51:35 PM,Agree,Agree
19530,2020-04-27,MP,14,14.0,0.0,0,0.0,2,2.0,0.0,0,0.0,05/25/2020 03:38:40 PM,Agree,Agree
6169,2020-04-27,DE,4704,4570.0,134.0,403,81.0,137,126.0,11.0,12,0.0,06/03/2021 01:36:29 PM,Agree,Agree
8199,2020-04-27,KY,4276,4228.0,48.0,127,0.0,244,236.0,8.0,4,0.0,07/22/2021 02:34:22 PM,Agree,Agree
15908,2020-04-27,OH,16325,15699.0,626.0,362,23.0,753,712.0,41.0,25,0.0,05/25/2020 03:38:40 PM,Agree,Agree
29268,2020-04-27,MT,451,451.0,0.0,2,0.0,16,16.0,0.0,2,0.0,05/25/2020 03:38:40 PM,Agree,Agree
2423,2020-04-27,ME,1040,1015.0,25.0,17,7.0,51,51.0,0.0,1,0.0,05/25/2020 03:38:40 PM,Agree,Agree
4074,2020-04-27,WI,6081,6081.0,0.0,170,0.0,281,281.0,0.0,9,0.0,05/25/2020 03:38:40 PM,Agree,Agree
13502,2020-04-27,MA,56462,56462.0,0.0,1524,0.0,3664,3563.0,101.0,162,5.0,05/12/2021 01:46:26 PM,Agree,Agree
25265,2020-04-27,MS,7630,7598.0,32.0,318,3.0,521,520.0,1.0,12,0.0,07/08/2021 01:35:33 PM,Agree,Agree
1729,2020-04-27,ID,1917,1785.0,132.0,20,3.0,58,58.0,0.0,2,-17.0,05/25/2020 03:38:40 PM,Agree,Agree
10456,2020-04-27,GA,23268,23257.0,11.0,774,0.0,944,944.0,0.0,32,0.0,05/25/2020 11:38:40 AM,Agree,Agree
15364,2020-04-27,TN,10303,10249.0,54.0,113,2.0,207,198.0,9.0,4,0.0,07/26/2021 02:26:12 PM,Agree,Agree
29021,2020-04-27,MI,50159,47747.0,2412.0,1256,101.0,4207,3972.0,235.0,111,2.0,07/14/2021 01:44:33 PM,Agree,Agree
20561,2020-04-27,NYC,168023,164109.0,3914.0,1648,53.0,17608,13702.0,3906.0,318,53.0,06/07/2021 02:25:36 PM,Agree,Agree
20396,2020-04-28,NYC,169077,165112.0,3965.0,1054,51.0,17904,13947.0,3957.0,296,51.0,04/26/2020 12:00:00 AM,Agree,Agree
3790,2020-04-28,WI,6289,6289.0,0.0,208,0.0,300,300.0,0.0,19,0.0,04/29/2020 06:12:08 PM,Agree,Agree
6059,2020-04-28,MI,51379,48870.0,2509.0,1220,97.0,4312,4067.0,245.0,105,10.0,04/29/2020 12:00:00 AM,Agree,Agree
8074,2020-04-28,KY,4530,4477.0,53.0,254,5.0,253,245.0,8.0,9,0.0,04/30/2020 12:00:00 AM,Agree,Agree
4025,2020-04-28,ID,1952,1810.0,142.0,35,10.0,60,43.0,17.0,2,17.0,04/29/2020 06:12:08 PM,Agree,Agree
32704,2020-04-28,OR,2385,2385.0,0.0,31,0.0,99,99.0,0.0,7,0.0,04/29/2020 06:12:08 PM,Agree,Agree
27015,2020-04-28,AL,9433,8993.0,440.0,324,10.0,360,341.0,19.0,12,0.0,04/30/2020 12:00:00 AM,Agree,Agree
17672,2020-04-28,GA,23850,23839.0,11.0,582,0.0,1025,1025.0,0.0,81,0.0,04/29/2020 02:12:08 PM,Agree,Agree
5720,2020-04-28,NC,10619,10612.0,7.0,559,0.0,399,399.0,0.0,15,0.0,04/28/2020 12:00:00 AM,Agree,Agree
17876,2020-04-28,PR,1400,1400.0,0.0,11,0.0,86,86.0,0.0,2,0.0,04/29/2020 06:12:08 PM,Agree,Agree
31272,2020-04-28,VA,14961,14328.0,633.0,622,88.0,522,513.0,9.0,30,4.0,04/29/2020 06:12:08 PM,Agree,Agree
24608,2020-04-28,IL,48102,48102.0,0.0,2219,0.0,2125,2125.0,0.0,142,0.0,04/29/2020 06:12:08 PM,Agree,Agree
23395,2020-04-28,TN,10720,10664.0,56.0,417,2.0,212,203.0,9.0,5,0.0,04/28/2020 12:00:00 AM,Agree,Agree
14720,2020-04-28,OH,16769,16128.0,641.0,444,15.0,799,757.0,42.0,46,1.0,04/29/2020 06:12:08 PM,Agree,Agree
204,2020-04-28,MT,451,451.0,0.0,0,0.0,15,15.0,0.0,-1,0.0,04/29/2020 06:12:08 PM,Agree,Agree
13358,2020-04-28,UT,4423,4423.0,0.0,116,0.0,45,45.0,0.0,1,0.0,04/29/2020 06:12:08 PM,Agree,Agree
23131,2020-04-28,RMI,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,04/29/2020 06:12:08 PM,Agree,Agree
30526,2020-04-28,FSM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,04/29/2020 06:12:08 PM,Agree,Agree
29232,2020-04-28,ME,1056,1029.0,27.0,16,2.0,51,51.0,0.0,0,0.0,04/29/2020 06:12:08 PM,Agree,Agree
18350,2020-04-28,MA,58302,58302.0,0.0,1840,0.0,3810,3704.0,106.0,146,5.0,04/30/2020 12:00:00 AM,Agree,Agree
10457,2020-04-28,CO,14238,12741.0,1497.0,440,73.0,736,617.0,119.0,30,8.0,04/29/2020 06:12:08 PM,Agree,Agree
6832,2020-04-28,AZ,6948,6948.0,0.0,232,0.0,293,293.0,0.0,18,0.0,04/29/2020 06:12:08 PM,Agree,Agree
6930,2020-04-28,WY,536,396.0,140.0,16,9.0,7,7.0,0.0,0,0.0,04/29/2020 06:12:08 PM,Agree,Agree
3667,2020-04-28,MS,7912,7878.0,34.0,282,2.0,542,541.0,1.0,21,0.0,04/30/2020 12:00:00 AM,Agree,Agree
2617,2020-04-28,DE,4812,4673.0,139.0,108,5.0,144,133.0,11.0,7,0.0,04/30/2020 12:00:00 AM,Agree,Agree
25511,2020-04-28,CT,26312,24844.0,1468.0,315,1468.0,2089,1566.0,523.0,77,523.0,04/29/2020 06:12:08 PM,Agree,Agree
10154,2020-04-28,MP,14,14.0,0.0,0,0.0,2,2.0,0.0,0,0.0,04/29/2020 06:12:08 PM,Agree,Agree
26014,2020-04-29,MT,451,451.0,0.0,0,0.0,16,16.0,0.0,1,0.0,04/30/2020 04:07:01 PM,Agree,Agree
18863,2020-04-29,MA,60265,60265.0,0.0,1963,0.0,3980,3868.0,112.0,170,6.0,05/01/2020 12:00:00 AM,Agree,Agree
7170,2020-04-29,WY,544,404.0,140.0,8,0.0,7,7.0,0.0,0,0.0,04/30/2020 04:07:01 PM,Agree,Agree
29824,2020-04-29,KY,4738,4681.0,57.0,208,4.0,261,253.0,8.0,8,0.0,05/01/2020 12:00:00 AM,Agree,Agree
27884,2020-04-29,AL,9710,9261.0,449.0,277,9.0,371,352.0,19.0,11,0.0,05/01/2020 12:00:00 AM,Agree,Agree
10757,2020-04-29,UT,4605,4605.0,0.0,182,0.0,46,46.0,0.0,1,0.0,04/30/2020 04:07:01 PM,Agree,Agree
10114,2020-04-29,CO,14675,13148.0,1527.0,437,30.0,766,642.0,124.0,30,5.0,04/30/2020 04:07:01 PM,Agree,Agree
5471,2020-04-29,NC,11052,11045.0,7.0,433,0.0,414,414.0,0.0,15,0.0,04/29/2020 12:00:00 AM,Agree,Agree
31358,2020-04-29,AZ,7202,7202.0,0.0,254,0.0,254,254.0,0.0,-39,0.0,04/30/2020 04:07:01 PM,Agree,Agree
11243,2020-04-29,NYC,171412,167401.0,4011.0,2335,46.0,18219,14216.0,4003.0,315,46.0,04/27/2020 12:00:00 AM,Agree,Agree
18050,2020-04-29,GA,24704,24693.0,11.0,854,0.0,1054,1054.0,0.0,29,0.0,04/30/2020 12:07:01 PM,Agree,Agree
636,2020-04-29,CT,26767,25265.0,1502.0,455,34.0,2168,1628.0,540.0,79,17.0,04/30/2020 04:07:01 PM,Agree,Agree
27968,2020-04-29,ME,1095,1064.0,31.0,39,4.0,53,53.0,0.0,2,0.0,04/30/2020 04:07:01 PM,Agree,Agree
5985,2020-04-29,MI,52832,50206.0,2626.0,1453,117.0,4400,4151.0,249.0,88,4.0,04/30/2020 12:00:00 AM,Agree,Agree
25146,2020-04-29,WI,6520,6520.0,0.0,231,0.0,308,308.0,0.0,8,0.0,04/30/2020 04:07:01 PM,Agree,Agree
688,2020-04-29,IL,50355,50355.0,0.0,2253,0.0,2215,2215.0,0.0,90,0.0,04/30/2020 04:07:01 PM,Agree,Agree
12798,2020-04-29,PR,1433,1433.0,0.0,33,0.0,86,86.0,0.0,0,0.0,04/30/2020 04:07:01 PM,Agree,Agree
23697,2020-04-29,ID,1984,1831.0,153.0,32,11.0,60,43.0,17.0,0,0.0,04/30/2020 04:07:01 PM,Agree,Agree
15869,2020-04-29,RMI,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,04/30/2020 04:07:01 PM,Agree,Agree
7565,2020-04-29,VA,15846,15180.0,666.0,885,33.0,552,543.0,9.0,30,0.0,04/30/2020 04:07:01 PM,Agree,Agree
14571,2020-04-29,TN,11784,11723.0,61.0,1064,5.0,218,209.0,9.0,6,0.0,04/29/2020 12:00:00 AM,Agree,Agree
8872,2020-04-29,FSM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,04/30/2020 04:07:01 PM,Agree,Agree
187,2020-04-29,MS,8213,8176.0,37.0,301,3.0,568,567.0,1.0,26,0.0,05/01/2020 12:00:00 AM,Agree,Agree
8032,2020-04-29,OR,2446,2446.0,0.0,61,0.0,101,101.0,0.0,2,0.0,04/30/2020 04:07:01 PM,Agree,Agree
22450,2020-04-29,OH,17303,16601.0,702.0,534,61.0,937,856.0,81.0,138,39.0,04/30/2020 04:07:01 PM,Agree,Agree
16980,2020-04-29,MP,14,14.0,0.0,0,0.0,2,2.0,0.0,0,0.0,04/30/2020 04:07:01 PM,Agree,Agree
4698,2020-04-29,DE,4850,4711.0,139.0,38,0.0,152,141.0,11.0,8,0.0,05/01/2020 12:00:00 AM,Agree,Agree
2577,2020-04-30,ME,1123,1088.0,35.0,28,4.0,55,55.0,0.0,2,0.0,05/01/2020 09:00:19 PM,Agree,Agree
4231,2020-04-30,IL,52918,52918.0,0.0,2563,0.0,2355,2355.0,0.0,140,0.0,05/01/2020 09:00:19 PM,Agree,Agree
22383,2020-04-30,RMI,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,05/01/2020 09:00:19 PM,Agree,Agree
24125,2020-04-30,MT,453,453.0,0.0,2,0.0,16,16.0,0.0,0,0.0,05/01/2020 09:00:19 PM,Agree,Agree
12185,2020-04-30,GA,25241,25230.0,11.0,537,0.0,1111,1111.0,0.0,57,0.0,05/01/2020 05:00:19 PM,Agree,Agree
6514,2020-04-30,FSM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,05/01/2020 09:00:19 PM,Agree,Agree
22143,2020-04-30,OH,18027,17285.0,742.0,724,40.0,975,898.0,77.0,38,-4.0,05/01/2020 09:00:19 PM,Agree,Agree
20680,2020-04-30,MP,14,14.0,0.0,0,0.0,2,2.0,0.0,0,0.0,05/01/2020 09:00:19 PM,Agree,Agree
11820,2020-04-30,CO,15182,13637.0,1545.0,507,18.0,777,652.0,125.0,11,1.0,05/01/2020 09:00:19 PM,Agree,Agree
16199,2020-04-30,TN,12683,12617.0,66.0,899,5.0,223,214.0,9.0,5,0.0,04/30/2020 12:00:00 AM,Agree,Agree
26262,2020-04-30,MI,54399,51606.0,2793.0,1567,167.0,4504,4252.0,252.0,104,3.0,05/01/2020 12:00:00 AM,Agree,Agree
31382,2020-04-30,VA,16901,16109.0,792.0,1055,126.0,581,572.0,9.0,29,0.0,05/01/2020 09:00:19 PM,Agree,Agree
6881,2020-04-30,WY,559,415.0,144.0,15,4.0,7,7.0,0.0,0,0.0,05/01/2020 09:00:19 PM,Agree,Agree
19194,2020-04-30,NYC,174169,170128.0,4041.0,2757,30.0,18478,14445.0,4033.0,259,30.0,04/28/2020 12:00:00 AM,Agree,Agree
16708,2020-04-30,PR,1539,1539.0,0.0,106,0.0,92,92.0,0.0,6,0.0,05/01/2020 09:00:19 PM,Agree,Agree
29106,2020-04-30,MS,8460,8420.0,40.0,247,3.0,579,578.0,1.0,11,0.0,05/02/2020 12:00:00 AM,Agree,Agree
1676,2020-04-30,CT,27700,26140.0,1560.0,933,58.0,2257,1695.0,562.0,89,22.0,05/01/2020 09:00:19 PM,Agree,Agree
20663,2020-04-30,UT,4753,4753.0,0.0,148,0.0,46,46.0,0.0,0,0.0,05/01/2020 09:00:19 PM,Agree,Agree
9777,2020-04-30,MA,62205,62205.0,0.0,1940,0.0,4125,4011.0,114.0,145,2.0,05/02/2020 12:00:00 AM,Agree,Agree
2256,2020-04-30,DE,5046,4902.0,144.0,196,5.0,152,152.0,0.0,0,-11.0,05/02/2020 12:00:00 AM,Agree,Agree
31189,2020-04-30,OR,2510,2510.0,0.0,64,0.0,103,103.0,0.0,2,0.0,05/01/2020 09:00:19 PM,Agree,Agree
8045,2020-04-30,KY,5049,4988.0,61.0,311,4.0,271,262.0,9.0,10,1.0,05/02/2020 12:00:00 AM,Agree,Agree
32000,2020-04-30,AZ,7648,7648.0,0.0,446,0.0,320,320.0,0.0,66,0.0,05/01/2020 09:00:19 PM,Agree,Agree
3772,2020-04-30,WI,6854,6854.0,0.0,334,0.0,316,316.0,0.0,8,0.0,05/01/2020 09:00:19 PM,Agree,Agree
5092,2020-04-30,NC,11488,11481.0,7.0,436,0.0,433,433.0,0.0,19,0.0,04/30/2020 12:00:00 AM,Agree,Agree
29055,2020-04-30,ID,2015,1860.0,155.0,31,2.0,63,46.0,17.0,3,0.0,05/01/2020 09:00:19 PM,Agree,Agree
28330,2020-04-30,AL,10029,9573.0,456.0,319,7.0,385,366.0,19.0,14,0.0,05/02/2020 12:00:00 AM,Agree,Agree
30818,2020-05-01,WY,566,420.0,146.0,7,2.0,7,7.0,0.0,0,0.0,05/02/2020 03:47:19 PM,Agree,Agree
14868,2020-05-01,RMI,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,05/02/2020 03:47:19 PM,Agree,Agree
23165,2020-05-01,OH,18743,17962.0,781.0,716,39.0,1002,922.0,80.0,27,3.0,05/02/2020 03:47:19 PM,Agree,Agree
11490,2020-05-01,GA,26176,26165.0,11.0,935,0.0,1167,1167.0,0.0,56,0.0,05/02/2020 11:47:19 AM,Agree,Agree
4716,2020-05-01,IL,56055,56055.0,0.0,3137,0.0,2457,2457.0,0.0,102,0.0,05/02/2020 03:47:19 PM,Agree,Agree
16647,2020-05-01,UT,4828,4828.0,0.0,75,0.0,46,46.0,0.0,0,0.0,05/02/2020 03:47:19 PM,Agree,Agree
29555,2020-05-01,MT,453,453.0,0.0,0,0.0,16,16.0,0.0,0,0.0,05/02/2020 03:47:19 PM,Agree,Agree
9012,2020-05-01,KY,5281,5217.0,64.0,232,3.0,281,272.0,9.0,10,0.0,05/03/2020 12:00:00 AM,Agree,Agree
23636,2020-05-01,AL,10387,9925.0,462.0,358,6.0,403,384.0,19.0,18,0.0,05/03/2020 12:00:00 AM,Agree,Agree
19718,2020-05-01,PR,1575,1575.0,0.0,36,0.0,94,94.0,0.0,2,0.0,05/02/2020 03:47:19 PM,Agree,Agree
8321,2020-05-01,FSM,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,05/02/2020 03:47:19 PM,Agree,Agree
26808,2020-05-01,DE,5177,5032.0,145.0,131,1.0,159,159.0,0.0,7,0.0,05/03/2020 12:00:00 AM,Agree,Agree
22440,2020-05-01,TN,13047,12975.0,72.0,364,6.0,228,218.0,10.0,5,1.0,05/01/2020 12:00:00 AM,Agree,Agree
