측정일시,미세먼지(㎍/㎥),초미세먼지(㎍/㎥)
20201008,13.886363636363637,6.545454545454546
20201009,15.767441860465116,7.255813953488372
20201010,17.813953488372093,8.744186046511627
20201011,20.53488372093023,11.232558139534884
20201012,35.674418604651166,19.325581395348838
20201013,25.804878048780488,10.268292682926829
20201014,32.87179487179487,12.871794871794872
20201015,32.425,11.525
20201016,36.775,17.575
20201017,30.15,17.35
20201018,27.75,15.25
20201019,57.575,33.15
20201020,64.66666666666667,39.87179487179487
20201021,44.256410256410255,25.564102564102566
20201022,77.7948717948718,37.794871794871796
20201023,26.487179487179485,9.256410256410257
20201024,26.307692307692307,10.179487179487179
20201025,29.256410256410255,15.179487179487179
20201026,51.97435897435897,28.666666666666668
20201027,77.48717948717949,49.05128205128205
20201028,49.94736842105263,26.81578947368421
20201029,37.39473684210526,14.789473684210526
20201030,43.51282051282051,19.23076923076923
20201031,29.17948717948718,14.41025641025641
20201101,38.53846153846154,23.71794871794872
20201102,46.146341463414636,17.121951219512194
20201103,22.38095238095238,7.333333333333333
20201104,29.86046511627907,9.69767441860465
20201105,37.40909090909091,16.954545454545453
20201106,46.65909090909091,26.59090909090909
20201107,85.81818181818181,40.45454545454545
20201108,61.06818181818182,15.568181818181818
20201109,27.25,8.227272727272727
20201110,27.545454545454547,10.818181818181818
20201111,41.40909090909091,20.045454545454547
20201112,64.88888888888889,40.422222222222224
20201113,74.57777777777778,49.31111111111111
20201114,70.2,46.54545454545455
20201115,73.4,52.68181818181818
20201116,70.37777777777778,46.40909090909091
20201117,61.869565217391305,40.733333333333334
20201118,39.891304347826086,27.955555555555556
20201119,16.565217391304348,9.177777777777777
20201120,22.065217391304348,13.022222222222222
20201121,27.152173913043477,17.8
20201122,25.82608695652174,18.666666666666668
20201123,25.26086956521739,15.022222222222222
20201124,26.804347826086957,15.222222222222221
20201125,37.78260869565217,23.0
20201126,58.108695652173914,38.0
20201127,43.21739130434783,27.711111111111112
20201128,22.630434782608695,12.71111111111111
20201129,25.195652173913043,14.511111111111111
20201130,27.347826086956523,16.022222222222222
20201201,32.65217391304348,18.57777777777778
20201202,34.0,17.958333333333332
20201203,26.34,14.551020408163266
20201204,31.8,17.693877551020407
20201205,36.9,22.408163265306122
20201206,44.08163265306123,31.06122448979592
20201207,56.32,39.7
20201208,23.92,13.24
20201209,39.52,23.3
20201210,61.7,43.06
20201211,102.7,74.92
20201212,55.12,34.62
20201213,35.94,24.42
20201214,21.96,10.26
20201215,18.44,8.96
20201216,21.92,11.4
20201217,28.78,16.7
20201218,34.02,22.2
20201219,26.28,11.98
20201220,25.24,14.92
20201221,38.98,26.96
20201222,50.3,37.5
20201223,67.22,50.86
20201224,63.34,39.92
20201225,27.76,14.38
20201226,55.12,30.94
20201227,65.0,41.62
20201228,61.58,43.64
20201229,67.52,48.06
20201230,33.6,12.56
20201231,26.06,11.08
20210101,24.9,15.86
20210102,29.96,10.84
20210103,35.4,13.16
20210104,37.72,21.36
20210105,27.38,15.18
20210106,24.6,12.62
20210107,31.06,10.78
20210108,18.34,9.64
20210109,25.2,14.54
20210110,31.387755102040817,21.714285714285715
20210111,44.28,31.1
20210112,57.38775510204081,45.62
20210113,95.18367346938776,44.78
20210114,75.0,28.94
20210115,74.24,33.16
20210116,53.38,36.66
20210117,18.98,12.44
20210118,36.14,18.22
20210119,31.38,14.32
20210120,44.58,24.38
20210121,47.1,30.08
20210122,37.714285714285715,31.224489795918366
20210123,11.714285714285714,8.73469387755102
20210124,11.83673469387755,8.591836734693878
20210125,22.98,15.34
20210126,37.5,27.6
20210127,38.9,18.32
20210128,33.58,16.12
20210129,23.020408163265305,9.22
20210130,46.87755102040816,22.08
20210131,52.244897959183675,27.44
20210201,67.56,38.52
20210202,31.5,16.42
20210203,31.78,18.24
20210204,24.34,14.82
20210205,26.44,15.84
20210206,60.10204081632653,39.91836734693877
20210207,82.46938775510205,55.61224489795919
20210208,26.32,15.5
20210209,23.66,14.34
20210210,33.52,22.4
20210211,66.4,49.12
20210212,83.22,64.02
20210213,91.24,70.38
20210214,86.98,67.3
20210215,54.16,38.54
20210216,21.26,12.18
20210217,40.32,10.38
20210218,41.8,13.58
20210219,43.24,23.24
20210220,68.7,38.96
20210221,72.08,45.12
20210222,56.64,28.72
20210223,51.38,13.96
20210224,51.34,21.26
20210225,55.9,30.98
20210226,37.64,20.96
20210227,17.18,9.06
20210228,22.26,12.48
20210301,15.62,10.02
20210302,9.5,5.12
20210303,37.94,22.32
20210304,43.76,26.84
20210305,38.74,23.42
20210306,30.18,18.22
20210307,21.82,13.3
20210308,43.42,26.7
20210309,46.46,28.48
20210310,91.94,66.34
20210311,119.08,88.68
20210312,68.3,47.52
20210313,54.18,35.88
20210314,77.0,58.72
20210315,83.36,62.6
20210316,88.26,16.53061224489796
20210317,96.66,18.22
20210318,98.42,40.46
20210319,72.58,28.96
20210320,28.78,13.0
20210321,42.57142857142857,31.448979591836736
20210322,38.08,15.7
20210323,78.12,29.68
20210324,62.78,27.53061224489796
20210325,65.48,31.18
20210326,106.2,68.74
20210327,62.32,35.6
20210328,16.8,12.16
20210329,289.94,52.3
20210330,136.86,28.24
20210331,42.54,17.4
20210401,43.06,13.56
20210402,45.98,12.88
20210403,33.3,13.4
20210404,9.14,4.36
20210405,20.58,9.76
20210406,40.9,22.08
20210407,55.06,33.36
20210408,33.66,14.2
20210409,33.7,15.82
20210410,32.96,17.82
20210411,43.98,24.16
20210412,38.38,20.74
20210413,14.24,7.42
20210414,26.66,13.38
20210415,47.46,23.98
20210416,71.9,18.48
20210417,83.86,16.88
20210418,30.3,12.204081632653061
20210419,49.56,22.58
20210420,70.36,35.66
20210421,76.22,37.04
20210422,74.18,37.54
20210423,44.58,21.2
20210424,23.0,10.6
20210425,24.94,12.14
20210426,28.28,12.4
20210427,31.56,14.8
20210428,62.94,24.92
20210429,68.32,21.68
20210430,34.86,16.72
20210501,25.74,13.98
20210502,14.64,6.3
20210503,33.1,18.46
20210504,29.64,17.26
20210505,43.04,11.0
20210506,71.22,17.2
20210507,315.64,67.78
20210508,457.68,86.24
20210509,50.42,10.58
20210510,22.0,9.5
20210511,20.64,8.78
20210512,21.68,9.74
20210513,45.3,24.12
20210514,54.26,30.16
20210515,52.28,34.96
20210516,6.92,3.76
20210517,17.16,4.4
20210518,29.4,14.88
20210519,33.74,18.76
20210520,25.74,12.22
20210521,12.86,6.64
20210522,25.82,14.32
20210523,34.26,22.16
20210524,120.1,32.38
20210525,100.54,27.8
20210526,45.6,15.58
20210527,40.28,17.9
20210528,40.28,22.08
20210529,21.14,10.88
20210530,25.86,12.52
20210531,35.26,18.48
20210601,38.34,21.7
20210602,52.16,29.92
20210603,32.8,18.14
20210604,26.4,11.36
20210605,44.54,21.98
20210606,63.68,35.96
20210607,38.04,16.7
20210608,41.82,23.32
20210609,41.5,23.14
20210610,56.08,34.78
20210611,19.64,12.24
20210612,21.08,11.88
20210613,31.12,19.24
20210614,40.26,24.58
20210615,27.9,16.92
20210616,11.24,4.32
20210617,16.78,7.42
20210618,15.7,9.64
20210619,43.78,27.26
20210620,50.48979591836735,30.857142857142858
20210621,42.3,25.04
20210622,25.14,13.6
20210623,19.2,10.74
20210624,31.1,18.5
20210625,40.68,25.96
20210626,21.74,13.62
20210627,19.0,11.7
20210628,24.48,14.72
20210629,30.0,19.06
20210630,36.76,24.18
20210701,36.3,24.04
20210702,25.76,16.0
20210703,13.58,7.3
20210704,7.88,4.22
20210705,20.48,10.86
20210706,42.1,25.66
20210707,31.46,19.82
20210708,22.88,14.0
20210709,17.04,9.32
20210710,25.06,17.04
20210711,31.0,20.34
20210712,30.18,19.62
20210713,32.56,19.64
20210714,22.44,11.76
20210715,20.1,10.36
20210716,19.54,10.36
20210717,15.78,8.28
20210718,12.38,6.78
20210719,13.66,7.18
20210720,19.04,10.34
20210721,21.58,12.24
20210722,23.3,13.54
20210723,28.06,18.16
20210724,27.02,17.72
20210725,20.76,13.7
20210726,20.74,12.76
20210727,26.62,16.52
20210728,25.92,16.92
