,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
283,KOR,Asia,South Korea,2020-10-30,26511.0,126.0,105.14299999999999,464.0,1.0,1.0,517.094,2.458,2.051,9.05,0.02,0.02,1.18,,,,,,,,,14028.0,2585858.0,50.437,0.27399999999999997,11095.0,0.21600000000000003,0.009000000000000001,105.5,people tested,,,,,,,,,,51.39,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
284,KOR,Asia,South Korea,2020-10-31,26635.0,124.0,114.14299999999999,466.0,2.0,1.286,519.513,2.419,2.226,9.089,0.039,0.025,1.15,,,,,,,,,12956.0,2598814.0,50.69,0.253,11432.0,0.223,0.01,100.2,people tested,,,,,,,,,,51.39,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
285,KOR,Asia,South Korea,2020-11-01,26732.0,97.0,111.0,468.0,2.0,1.571,521.405,1.892,2.165,9.128,0.039,0.031,1.06,,,,,,,,,6978.0,2605792.0,50.826,0.136,11618.0,0.22699999999999998,0.01,104.7,people tested,,,,,,,,,,51.39,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,9.3
286,KOR,Asia,South Korea,2020-11-02,26807.0,75.0,109.14299999999999,472.0,4.0,1.714,522.868,1.463,2.129,9.206,0.078,0.033,1.03,,,,,,,,,5334.0,2611126.0,50.93,0.10400000000000001,11375.0,0.222,0.01,104.2,people tested,,,,,,,,,,51.39,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
287,KOR,Asia,South Korea,2020-11-03,26925.0,118.0,111.286,474.0,2.0,1.857,525.169,2.302,2.171,9.245,0.039,0.036000000000000004,1.06,,,,,,,,,12918.0,2624044.0,51.181999999999995,0.252,11351.0,0.221,0.01,102.0,people tested,,,,,,,,,,51.39,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
288,KOR,Asia,South Korea,2020-11-04,27050.0,125.0,111.286,475.0,1.0,1.857,527.607,2.438,2.171,9.265,0.02,0.036000000000000004,1.09,,,,,,,,,13961.0,2638005.0,51.45399999999999,0.272,11136.0,0.217,0.01,100.1,people tested,,,,,,,,,,51.39,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
289,KOR,Asia,South Korea,2020-11-05,27195.0,145.0,115.714,476.0,1.0,1.857,530.436,2.8280000000000003,2.2569999999999997,9.283999999999999,0.02,0.036000000000000004,1.11,,,,,,,,,10639.0,2648644.0,51.662,0.20800000000000002,10973.0,0.214,0.011000000000000001,94.8,people tested,,,,,,,,,,51.39,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
290,KOR,Asia,South Korea,2020-11-06,27284.0,89.0,110.429,477.0,1.0,1.857,532.172,1.736,2.154,9.304,0.02,0.036000000000000004,1.08,,,,,,,,,12041.0,2660685.0,51.896,0.235,10690.0,0.209,0.01,96.8,people tested,,,,,,,,,,51.39,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
291,KOR,Asia,South Korea,2020-11-07,27427.0,143.0,113.14299999999999,478.0,1.0,1.714,534.961,2.7889999999999997,2.207,9.323,0.02,0.033,1.17,,,,,,,,,10347.0,2671032.0,52.098,0.20199999999999999,10317.0,0.201,0.011000000000000001,91.2,people tested,,,,,,,,,,51.39,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
292,KOR,Asia,South Korea,2020-11-08,27553.0,126.0,117.286,480.0,2.0,1.714,537.418,2.458,2.2880000000000003,9.362,0.039,0.033,1.17,,,,,,,,,6200.0,2677232.0,52.218999999999994,0.121,10206.0,0.19899999999999998,0.011000000000000001,87.0,people tested,,,,,,,,,,51.39,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,8.41
293,KOR,Asia,South Korea,2020-11-09,27653.0,100.0,120.85700000000001,485.0,5.0,1.857,539.369,1.95,2.3569999999999998,9.46,0.098,0.036000000000000004,1.16,,,,,,,,,6165.0,2683397.0,52.339,0.12,10324.0,0.201,0.012,85.4,people tested,,,,,,,,,,51.39,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
294,KOR,Asia,South Korea,2020-11-10,27799.0,146.0,124.85700000000001,487.0,2.0,1.857,542.217,2.8480000000000003,2.435,9.499,0.039,0.036000000000000004,1.2,,,,,,,,,12708.0,2696105.0,52.586999999999996,0.248,10294.0,0.201,0.012,82.4,people tested,,,,,,,,,,51.39,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
295,KOR,Asia,South Korea,2020-11-11,27942.0,143.0,127.429,487.0,0.0,1.714,545.006,2.7889999999999997,2.485,9.499,0.0,0.033,1.25,,,,,,,,,11741.0,2707846.0,52.816,0.22899999999999998,9977.0,0.195,0.013000000000000001,78.3,people tested,,,,,,,,,,51.39,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
296,KOR,Asia,South Korea,2020-11-12,28133.0,191.0,134.0,488.0,1.0,1.714,548.731,3.725,2.614,9.517999999999999,0.02,0.033,1.37,,,,,,,,,12642.0,2720488.0,53.063,0.247,10263.0,0.2,0.013000000000000001,76.6,people tested,,,,,,,,,,51.39,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,
