사용일자,호선명,역명,승차총승객수,하차총승객수,등록일자
20210802,2호선,신답,1298,1610,20210805
20210802,2호선,신당,11010,11400,20210805
20210802,2호선,신대방,21699,21094,20210805
20210802,2호선,신도림,38196,37005,20210805
20210802,2호선,신림,51573,50148,20210805
20210802,2호선,신설동,2406,2532,20210805
20210802,2호선,신정네거리,8393,8807,20210805
20210802,2호선,신촌,25609,26421,20210805
20210802,2호선,아현,7939,7793,20210805
20210802,2호선,양천구청,5349,5750,20210805
20210802,2호선,역삼,43036,47500,20210805
20210802,2호선,영등포구청,18999,19306,20210805
20210802,2호선,왕십리(성동구청),12030,9658,20210805
20210802,2호선,용답,2211,2206,20210805
20210802,2호선,용두(동대문구청),2025,2074,20210805
20210802,2호선,을지로3가,16848,16725,20210805
20210802,2호선,을지로4가,8226,8023,20210805
20210802,2호선,을지로입구,31077,31621,20210805
20210802,2호선,이대,9694,10407,20210805
20210802,2호선,잠실(송파구청),51592,51611,20210805
20210802,2호선,잠실나루,11847,11537,20210805
20210802,2호선,잠실새내,16559,16527,20210805
20210802,2호선,종합운동장,5362,5801,20210805
20210802,2호선,충정로(경기대입구),7929,8229,20210805
20210802,2호선,한양대,5160,5371,20210805
20210802,2호선,합정,24001,24748,20210805
20210802,2호선,홍대입구,39030,39519,20210805
20210801,2호선,강남,22794,21657,20210804
20210801,2호선,강변(동서울터미널),14937,13651,20210804
20210801,2호선,건대입구,16655,17267,20210804
20210801,2호선,교대(법원.검찰청),7026,7989,20210804
20210801,2호선,구로디지털단지,16018,16141,20210804
20210801,2호선,구의(광진구청),7814,8028,20210804
20210801,2호선,낙성대(강감찬),10345,10954,20210804
20210801,2호선,당산,5429,5942,20210804
20210801,2호선,대림(구로구청),10160,10436,20210804
20210801,2호선,도림천,328,341,20210804
20210801,2호선,동대문역사문화공원(DDP),4860,5881,20210804
20210801,2호선,뚝섬,5661,5917,20210804
20210801,2호선,문래,4893,5277,20210804
20210801,2호선,방배,4314,4779,20210804
20210801,2호선,봉천,8460,8424,20210804
20210801,2호선,사당,12913,13979,20210804
20210801,2호선,삼성(무역센터),13530,13007,20210804
20210801,2호선,상왕십리,4753,4749,20210804
20210801,2호선,서울대입구(관악구청),18704,19316,20210804
20210801,2호선,서초,4561,4020,20210804
20210801,2호선,선릉,8611,7569,20210804
20210801,2호선,성수,8158,8951,20210804
20210801,2호선,시청,3745,3221,20210804
20210801,2호선,신답,491,576,20210804
20210801,2호선,신당,5409,5943,20210804
20210801,2호선,신대방,10635,10774,20210804
20210801,2호선,신도림,17539,17656,20210804
20210801,2호선,신림,25620,25776,20210804
20210801,2호선,신설동,1710,1912,20210804
20210801,2호선,신정네거리,3578,3592,20210804
20210801,2호선,신촌,13752,13744,20210804
20210801,2호선,아현,3495,3501,20210804
20210801,2호선,양천구청,2073,2174,20210804
20210801,2호선,역삼,7298,8290,20210804
20210801,2호선,영등포구청,5280,5549,20210804
20210801,2호선,왕십리(성동구청),6339,5523,20210804
20210801,2호선,용답,1234,1167,20210804
20210801,2호선,용두(동대문구청),843,873,20210804
20210801,2호선,을지로3가,4271,4004,20210804
20210801,2호선,을지로4가,2146,2083,20210804
20210801,2호선,을지로입구,10285,9709,20210804
20210801,2호선,이대,4401,4861,20210804
20210801,2호선,잠실(송파구청),29791,28084,20210804
20210801,2호선,잠실나루,3646,3752,20210804
20210801,2호선,잠실새내,7571,7839,20210804
20210801,2호선,종합운동장,2150,2328,20210804
20210801,2호선,충정로(경기대입구),2389,2484,20210804
20210801,2호선,한양대,1365,1527,20210804
20210801,2호선,합정,12834,13496,20210804
20210801,2호선,홍대입구,27687,27235,20210804
20210731,2호선,강남,41805,40653,20210803
20210731,2호선,강변(동서울터미널),17348,18797,20210803
20210731,2호선,건대입구,21975,23515,20210803
20210731,2호선,교대(법원.검찰청),11996,13313,20210803
20210731,2호선,구로디지털단지,24995,24528,20210803
20210731,2호선,구의(광진구청),12046,11872,20210803
20210731,2호선,낙성대(강감찬),15547,14355,20210803
20210731,2호선,당산,8535,9431,20210803
20210731,2호선,대림(구로구청),13277,14365,20210803
20210731,2호선,도림천,477,474,20210803
20210731,2호선,동대문역사문화공원(DDP),6622,7133,20210803
20210731,2호선,뚝섬,8632,8849,20210803
20210731,2호선,문래,7756,7994,20210803
20210731,2호선,방배,6785,7087,20210803
20210731,2호선,봉천,13265,12105,20210803
20210731,2호선,사당,19268,21010,20210803
20210731,2호선,삼성(무역센터),18310,18140,20210803
20210731,2호선,상왕십리,7226,6964,20210803
20210731,2호선,서울대입구(관악구청),28016,26840,20210803
20210731,2호선,서초,6614,5751,20210803
20210731,2호선,선릉,16978,14866,20210803
20210731,2호선,성수,12226,13843,20210803
20210731,2호선,시청,5645,5137,20210803
20210731,2호선,신답,687,745,20210803
20210731,2호선,신당,8055,8232,20210803
20210731,2호선,신대방,15127,14625,20210803
20210731,2호선,신도림,26312,25987,20210803
20210731,2호선,신림,37748,35749,20210803
20210731,2호선,신설동,2255,2292,20210803
20210731,2호선,신정네거리,5350,5383,20210803
20210731,2호선,신촌,20467,20269,20210803
20210731,2호선,아현,5579,5323,20210803
20210731,2호선,양천구청,3070,3141,20210803
20210731,2호선,역삼,12785,13843,20210803
20210731,2호선,영등포구청,8605,8706,20210803
20210731,2호선,왕십리(성동구청),8841,7545,20210803
20210731,2호선,용답,1613,1510,20210803
20210731,2호선,용두(동대문구청),1292,1364,20210803
20210731,2호선,을지로3가,6490,6366,20210803
20210731,2호선,을지로4가,4755,4782,20210803
20210731,2호선,을지로입구,13596,13636,20210803
20210731,2호선,이대,7170,7463,20210803
20210731,2호선,잠실(송파구청),40874,39139,20210803
20210731,2호선,잠실나루,5174,5213,20210803
20210731,2호선,잠실새내,11860,12172,20210803
20210731,2호선,종합운동장,3199,3530,20210803
20210731,2호선,충정로(경기대입구),3488,3556,20210803
20210731,2호선,한양대,2443,2275,20210803
20210731,2호선,합정,17503,18751,20210803
20210731,2호선,홍대입구,36540,37316,20210803
20210730,2호선,강남,71590,69719,20210802
20210730,2호선,강변(동서울터미널),25556,27131,20210802
20210730,2호선,건대입구,27876,29769,20210802
20210730,2호선,교대(법원.검찰청),27412,30629,20210802
20210730,2호선,구로디지털단지,51228,51190,20210802
20210730,2호선,구의(광진구청),20228,19943,20210802
20210730,2호선,낙성대(강감찬),23805,22238,20210802
20210730,2호선,당산,15139,17538,20210802
20210730,2호선,대림(구로구청),20330,21114,20210802
20210730,2호선,도림천,931,923,20210802
20210730,2호선,동대문역사문화공원(DDP),9716,10818,20210802
20210730,2호선,뚝섬,18146,19683,20210802
20210730,2호선,문래,17897,18362,20210802
20210730,2호선,방배,13513,14272,20210802
20210730,2호선,봉천,20917,19378,20210802
20210730,2호선,사당,29284,31425,20210802
20210730,2호선,삼성(무역센터),40974,40833,20210802
20210730,2호선,상왕십리,12202,11789,20210802
20210730,2호선,서울대입구(관악구청),41238,39651,20210802
20210730,2호선,서초,17596,16920,20210802
20210730,2호선,선릉,47160,41851,20210802
20210730,2호선,성수,30808,33492,20210802
20210730,2호선,시청,18983,18492,20210802
20210730,2호선,신답,1323,1559,20210802
20210730,2호선,신당,11893,12398,20210802
20210730,2호선,신대방,22739,21785,20210802
20210730,2호선,신도림,40637,39538,20210802
20210730,2호선,신림,54846,52543,20210802
20210730,2호선,신설동,2851,2788,20210802
20210730,2호선,신정네거리,8705,9125,20210802
20210730,2호선,신촌,26791,27414,20210802
20210730,2호선,아현,8696,8306,20210802
20210730,2호선,양천구청,5410,5782,20210802
20210730,2호선,역삼,42112,45851,20210802
20210730,2호선,영등포구청,19736,19775,20210802
20210730,2호선,왕십리(성동구청),13010,10824,20210802
20210730,2호선,용답,2283,2115,20210802
20210730,2호선,용두(동대문구청),2104,2148,20210802
20210730,2호선,을지로3가,18233,18100,20210802
20210730,2호선,을지로4가,11203,10909,20210802
20210730,2호선,을지로입구,31950,32417,20210802
20210730,2호선,이대,10581,10800,20210802
20210730,2호선,잠실(송파구청),55736,55824,20210802
20210730,2호선,잠실나루,12021,11454,20210802
20210730,2호선,잠실새내,17583,17584,20210802
20210730,2호선,종합운동장,5654,6110,20210802
20210730,2호선,충정로(경기대입구),8489,8756,20210802
20210730,2호선,한양대,5165,5077,20210802
20210730,2호선,합정,26226,27145,20210802
20210730,2호선,홍대입구,42220,43521,20210802
20210729,2호선,강남,69094,67229,20210801
20210729,2호선,강변(동서울터미널),24340,24040,20210801
20210729,2호선,건대입구,26551,28345,20210801
20210729,2호선,교대(법원.검찰청),27769,30924,20210801
20210729,2호선,구로디지털단지,51319,51674,20210801
20210729,2호선,구의(광진구청),19959,19845,20210801
20210729,2호선,낙성대(강감찬),22977,22448,20210801
20210729,2호선,당산,15202,17527,20210801
20210729,2호선,대림(구로구청),20274,20694,20210801
20210729,2호선,도림천,1203,1195,20210801
20210729,2호선,동대문역사문화공원(DDP),9387,10425,20210801
20210729,2호선,뚝섬,18389,20002,20210801
20210729,2호선,문래,18124,18575,20210801
20210729,2호선,방배,13425,14228,20210801
20210729,2호선,봉천,20454,19120,20210801
20210729,2호선,사당,28560,30593,20210801
20210729,2호선,삼성(무역센터),40833,41299,20210801
20210729,2호선,상왕십리,11902,11628,20210801
20210729,2호선,서울대입구(관악구청),39679,38564,20210801
20210729,2호선,서초,17783,17065,20210801
20210729,2호선,선릉,48045,42775,20210801
20210729,2호선,성수,30643,33468,20210801
20210729,2호선,시청,18683,18243,20210801
20210729,2호선,신답,1341,1593,20210801
20210729,2호선,신당,11601,12056,20210801
20210729,2호선,신대방,22515,21811,20210801
20210729,2호선,신도림,40253,38819,20210801
20210729,2호선,신림,53590,52238,20210801
20210729,2호선,신설동,2610,2632,20210801
20210729,2호선,신정네거리,8571,8953,20210801
20210729,2호선,신촌,25900,26669,20210801
20210729,2호선,아현,8601,8236,20210801
20210729,2호선,양천구청,5401,5749,20210801
20210729,2호선,역삼,43136,47389,20210801
20210729,2호선,영등포구청,19530,19855,20210801
20210729,2호선,왕십리(성동구청),12551,10382,20210801
20210729,2호선,용답,2253,2201,20210801
20210729,2호선,용두(동대문구청),2067,2117,20210801
20210729,2호선,을지로3가,18059,17904,20210801
20210729,2호선,을지로4가,11158,10874,20210801
20210729,2호선,을지로입구,31719,32050,20210801
20210729,2호선,이대,9985,10386,20210801
20210729,2호선,잠실(송파구청),53210,53446,20210801
20210729,2호선,잠실나루,11899,11566,20210801
20210729,2호선,잠실새내,16767,16685,20210801
20210729,2호선,종합운동장,5668,5992,20210801
20210729,2호선,충정로(경기대입구),8470,8805,20210801
20210729,2호선,한양대,5222,5191,20210801
20210729,2호선,합정,25147,25702,20210801
20210729,2호선,홍대입구,39064,40115,20210801
20210728,2호선,강남,70081,67862,20210731
20210728,2호선,강변(동서울터미널),24255,23542,20210731
20210728,2호선,건대입구,26388,28466,20210731
20210728,2호선,교대(법원.검찰청),27847,30985,20210731
20210728,2호선,구로디지털단지,51719,52052,20210731
20210728,2호선,구의(광진구청),20068,20069,20210731
20210728,2호선,낙성대(강감찬),22967,22568,20210731
20210728,2호선,당산,15318,17904,20210731
20210728,2호선,대림(구로구청),20271,20607,20210731
20210728,2호선,도림천,1180,1203,20210731
20210728,2호선,동대문역사문화공원(DDP),9195,10237,20210731
20210728,2호선,뚝섬,18346,19936,20210731
20210728,2호선,문래,18011,18553,20210731
20210728,2호선,방배,13407,14228,20210731
20210728,2호선,봉천,20603,19258,20210731
20210728,2호선,사당,28511,30770,20210731
20210728,2호선,삼성(무역센터),40777,40640,20210731
20210728,2호선,상왕십리,12134,11868,20210731
20210728,2호선,서울대입구(관악구청),39886,39339,20210731
20210728,2호선,서초,17858,17253,20210731
20210728,2호선,선릉,48223,42880,20210731
20210728,2호선,성수,31494,34181,20210731
20210728,2호선,시청,19714,19293,20210731
20210728,2호선,신답,1377,1661,20210731
20210728,2호선,신당,11698,12086,20210731
20210728,2호선,신대방,22661,21976,20210731
20210728,2호선,신도림,40170,38789,20210731
20210728,2호선,신림,53642,52384,20210731
20210728,2호선,신설동,2672,2644,20210731
20210728,2호선,신정네거리,8705,9072,20210731
20210728,2호선,신촌,26323,27152,20210731
20210728,2호선,아현,8509,8317,20210731
20210728,2호선,양천구청,5518,5947,20210731
20210728,2호선,역삼,44011,47905,20210731
20210728,2호선,영등포구청,19657,19775,20210731
20210728,2호선,왕십리(성동구청),12726,10672,20210731
20210728,2호선,용답,2297,2250,20210731
20210728,2호선,용두(동대문구청),2093,2133,20210731
20210728,2호선,을지로3가,18234,18063,20210731
20210728,2호선,을지로4가,11268,10869,20210731
20210728,2호선,을지로입구,31789,32161,20210731
20210728,2호선,이대,10058,10540,20210731
20210728,2호선,잠실(송파구청),53477,53524,20210731
20210728,2호선,잠실나루,12154,11735,20210731
20210728,2호선,잠실새내,16836,16920,20210731
20210728,2호선,종합운동장,5613,5963,20210731
20210728,2호선,충정로(경기대입구),8594,8886,20210731
20210728,2호선,한양대,5297,5360,20210731
20210728,2호선,합정,25400,25839,20210731
20210728,2호선,홍대입구,39091,39957,20210731
20210727,2호선,강남,70733,69415,20210730
20210727,2호선,강변(동서울터미널),23902,22974,20210730
20210727,2호선,건대입구,26362,28506,20210730
20210727,2호선,교대(법원.검찰청),28357,31466,20210730
20210727,2호선,구로디지털단지,51876,52555,20210730
20210727,2호선,구의(광진구청),20336,20257,20210730
20210727,2호선,낙성대(강감찬),23124,22735,20210730
20210727,2호선,당산,15317,17722,20210730
20210727,2호선,대림(구로구청),20638,21038,20210730
20210727,2호선,도림천,1190,1187,20210730
20210727,2호선,동대문역사문화공원(DDP),9124,10182,20210730
20210727,2호선,뚝섬,18332,19789,20210730
20210727,2호선,문래,18392,18910,20210730
20210727,2호선,방배,13423,14293,20210730
20210727,2호선,봉천,20810,19456,20210730
20210727,2호선,사당,28802,30838,20210730
20210727,2호선,삼성(무역센터),40705,40599,20210730
20210727,2호선,상왕십리,12137,11803,20210730
20210727,2호선,서울대입구(관악구청),40007,39235,20210730
20210727,2호선,서초,18236,17455,20210730
20210727,2호선,선릉,49013,43648,20210730
20210727,2호선,성수,31390,34048,20210730
20210727,2호선,시청,19810,19404,20210730
20210727,2호선,신답,1352,1647,20210730
20210727,2호선,신당,11805,12347,20210730
20210727,2호선,신대방,22761,22322,20210730
20210727,2호선,신도림,39815,38405,20210730
20210727,2호선,신림,54042,52724,20210730
20210727,2호선,신설동,2648,2608,20210730
20210727,2호선,신정네거리,8899,9315,20210730
20210727,2호선,신촌,26181,27043,20210730
20210727,2호선,아현,8673,8332,20210730
20210727,2호선,양천구청,5600,5982,20210730
20210727,2호선,역삼,44430,48588,20210730
20210727,2호선,영등포구청,19886,19981,20210730
20210727,2호선,왕십리(성동구청),12715,10492,20210730
20210727,2호선,용답,2293,2169,20210730
20210727,2호선,용두(동대문구청),2058,2156,20210730
20210727,2호선,을지로3가,18423,18237,20210730
20210727,2호선,을지로4가,11335,10978,20210730
20210727,2호선,을지로입구,31672,32038,20210730
20210727,2호선,이대,10298,10589,20210730
20210727,2호선,잠실(송파구청),52791,53021,20210730
20210727,2호선,잠실나루,12028,11778,20210730
20210727,2호선,잠실새내,17069,16964,20210730
20210727,2호선,종합운동장,5572,5931,20210730
20210727,2호선,충정로(경기대입구),8483,8928,20210730
20210727,2호선,한양대,5751,5858,20210730
20210727,2호선,합정,25120,25550,20210730
20210727,2호선,홍대입구,38268,39075,20210730
20210726,2호선,강남,70861,69012,20210729
20210726,2호선,강변(동서울터미널),25252,24123,20210729
20210726,2호선,건대입구,26158,28216,20210729
20210726,2호선,교대(법원.검찰청),28184,31476,20210729
20210726,2호선,구로디지털단지,52194,53126,20210729
20210726,2호선,구의(광진구청),20050,20189,20210729
20210726,2호선,낙성대(강감찬),22721,22712,20210729
20210726,2호선,당산,15064,17717,20210729
20210726,2호선,대림(구로구청),20720,21180,20210729
20210726,2호선,도림천,1157,1222,20210729
20210726,2호선,동대문역사문화공원(DDP),9357,10324,20210729
20210726,2호선,뚝섬,18208,19711,20210729
20210726,2호선,문래,18251,18504,20210729
20210726,2호선,방배,13229,13822,20210729
20210726,2호선,봉천,20529,19477,20210729
20210726,2호선,사당,28341,30682,20210729
20210726,2호선,삼성(무역센터),40692,40498,20210729
20210726,2호선,상왕십리,12008,11824,20210729
20210726,2호선,서울대입구(관악구청),39635,39262,20210729
20210726,2호선,서초,17894,17325,20210729
20210726,2호선,선릉,49110,43565,20210729
20210726,2호선,성수,31406,33860,20210729
20210726,2호선,시청,19550,18980,20210729
20210726,2호선,신답,1371,1636,20210729
20210726,2호선,신당,11624,12021,20210729
20210726,2호선,신대방,22678,22106,20210729
20210726,2호선,신도림,40438,39043,20210729
20210726,2호선,신림,53938,52984,20210729
20210726,2호선,신설동,2794,2801,20210729
20210726,2호선,신정네거리,8835,9232,20210729
20210726,2호선,신촌,26032,27049,20210729
20210726,2호선,아현,8672,8430,20210729
20210726,2호선,양천구청,5552,5983,20210729
20210726,2호선,역삼,44308,48507,20210729
20210726,2호선,영등포구청,19942,20123,20210729
20210726,2호선,왕십리(성동구청),12497,10436,20210729
20210726,2호선,용답,2244,2222,20210729
20210726,2호선,용두(동대문구청),2066,2153,20210729
20210726,2호선,을지로3가,18420,18203,20210729
20210726,2호선,을지로4가,11199,10874,20210729
20210726,2호선,을지로입구,31681,32132,20210729
20210726,2호선,이대,10127,10800,20210729
20210726,2호선,잠실(송파구청),51436,51652,20210729
20210726,2호선,잠실나루,11955,11761,20210729
20210726,2호선,잠실새내,17390,17037,20210729
20210726,2호선,종합운동장,5506,5827,20210729
20210726,2호선,충정로(경기대입구),8698,9059,20210729
20210726,2호선,한양대,5485,5688,20210729
20210726,2호선,합정,24560,25132,20210729
20210726,2호선,홍대입구,37565,38480,20210729
20210725,2호선,강남,23092,21811,20210728
20210725,2호선,강변(동서울터미널),14220,12988,20210728
20210725,2호선,건대입구,16175,17061,20210728
20210725,2호선,교대(법원.검찰청),6985,7884,20210728
20210725,2호선,구로디지털단지,15981,15940,20210728
20210725,2호선,구의(광진구청),8018,8194,20210728
20210725,2호선,낙성대(강감찬),10686,11152,20210728
20210725,2호선,당산,5601,6026,20210728
20210725,2호선,대림(구로구청),10027,10179,20210728
20210725,2호선,도림천,345,373,20210728
20210725,2호선,동대문역사문화공원(DDP),5147,6090,20210728
20210725,2호선,뚝섬,5553,5929,20210728
20210725,2호선,문래,4773,4965,20210728
20210725,2호선,방배,4283,4731,20210728
20210725,2호선,봉천,8600,8587,20210728
20210725,2호선,사당,13011,14481,20210728
20210725,2호선,삼성(무역센터),12061,11701,20210728
20210725,2호선,상왕십리,4874,4815,20210728
20210725,2호선,서울대입구(관악구청),19091,20017,20210728
20210725,2호선,서초,4248,3762,20210728
20210725,2호선,선릉,8750,7575,20210728
20210725,2호선,성수,7837,8671,20210728
20210725,2호선,시청,3614,3149,20210728
20210725,2호선,신답,458,544,20210728
20210725,2호선,신당,5503,5898,20210728
20210725,2호선,신대방,10761,10741,20210728
20210725,2호선,신도림,17664,17981,20210728
20210725,2호선,신림,26504,26509,20210728
20210725,2호선,신설동,1877,2066,20210728
20210725,2호선,신정네거리,3571,3713,20210728
20210725,2호선,신촌,14001,13863,20210728
20210725,2호선,아현,3683,3727,20210728
20210725,2호선,양천구청,2052,2210,20210728
20210725,2호선,역삼,7023,7848,20210728
20210725,2호선,영등포구청,5113,5187,20210728
20210725,2호선,왕십리(성동구청),6253,5384,20210728
20210725,2호선,용답,1235,1237,20210728
20210725,2호선,용두(동대문구청),802,804,20210728
20210725,2호선,을지로3가,4348,3965,20210728
20210725,2호선,을지로4가,2164,2101,20210728
20210725,2호선,을지로입구,10098,9635,20210728
20210725,2호선,이대,4599,5005,20210728
20210725,2호선,잠실(송파구청),29102,27573,20210728
20210725,2호선,잠실나루,3721,3817,20210728
20210725,2호선,잠실새내,7469,7739,20210728
20210725,2호선,종합운동장,2161,2316,20210728
20210725,2호선,충정로(경기대입구),2624,2684,20210728
20210725,2호선,한양대,1921,1861,20210728
20210725,2호선,합정,12360,12803,20210728
20210725,2호선,홍대입구,25789,25701,20210728
20210724,2호선,강남,42937,41636,20210727
20210724,2호선,강변(동서울터미널),16842,17798,20210727
20210724,2호선,건대입구,21729,23279,20210727
20210724,2호선,교대(법원.검찰청),12462,13985,20210727
20210724,2호선,구로디지털단지,25287,24704,20210727
20210724,2호선,구의(광진구청),12296,11987,20210727
20210724,2호선,낙성대(강감찬),15918,14823,20210727
20210724,2호선,당산,8303,9148,20210727
20210724,2호선,대림(구로구청),13672,14586,20210727
20210724,2호선,도림천,674,684,20210727
20210724,2호선,동대문역사문화공원(DDP),6915,7269,20210727
20210724,2호선,뚝섬,8550,8944,20210727
20210724,2호선,문래,7950,8274,20210727
20210724,2호선,방배,6880,7240,20210727
20210724,2호선,봉천,13469,12391,20210727
20210724,2호선,사당,19558,21213,20210727
20210724,2호선,삼성(무역센터),17511,17258,20210727
20210724,2호선,상왕십리,7493,7164,20210727
20210724,2호선,서울대입구(관악구청),28244,27393,20210727
20210724,2호선,서초,6837,5899,20210727
20210724,2호선,선릉,17225,15176,20210727
20210724,2호선,성수,12232,13723,20210727
20210724,2호선,시청,5656,5256,20210727
20210724,2호선,신답,701,729,20210727
20210724,2호선,신당,7987,8172,20210727
20210724,2호선,신대방,15247,14855,20210727
20210724,2호선,신도림,26918,26611,20210727
20210724,2호선,신림,38330,36632,20210727
20210724,2호선,신설동,2290,2224,20210727
20210724,2호선,신정네거리,5629,5806,20210727
20210724,2호선,신촌,20259,20026,20210727
20210724,2호선,아현,5588,5433,20210727
20210724,2호선,양천구청,3501,3522,20210727
20210724,2호선,역삼,13011,14155,20210727
20210724,2호선,영등포구청,8858,8857,20210727
20210724,2호선,왕십리(성동구청),8997,7336,20210727
20210724,2호선,용답,1657,1585,20210727
20210724,2호선,용두(동대문구청),1396,1392,20210727
20210724,2호선,을지로3가,6556,6481,20210727
20210724,2호선,을지로4가,4988,5042,20210727
20210724,2호선,을지로입구,13466,13611,20210727
20210724,2호선,이대,7011,7170,20210727
20210724,2호선,잠실(송파구청),39735,38475,20210727
20210724,2호선,잠실나루,5543,5444,20210727
20210724,2호선,잠실새내,12245,12568,20210727
20210724,2호선,종합운동장,3210,3541,20210727
20210724,2호선,충정로(경기대입구),3605,3646,20210727
20210724,2호선,한양대,2510,2424,20210727
20210724,2호선,합정,17232,17959,20210727
20210724,2호선,홍대입구,34196,35340,20210727
20210723,2호선,강남,72900,70245,20210726
20210723,2호선,강변(동서울터미널),25487,26594,20210726
20210723,2호선,건대입구,27830,29898,20210726
20210723,2호선,교대(법원.검찰청),29570,33259,20210726
20210723,2호선,구로디지털단지,52261,51989,20210726
20210723,2호선,구의(광진구청),20605,20325,20210726
20210723,2호선,낙성대(강감찬),24150,22859,20210726
20210723,2호선,당산,15444,17925,20210726
20210723,2호선,대림(구로구청),20551,21357,20210726
20210723,2호선,도림천,1228,1239,20210726
20210723,2호선,동대문역사문화공원(DDP),9545,10730,20210726
20210723,2호선,뚝섬,18472,19867,20210726
20210723,2호선,문래,18356,18796,20210726
20210723,2호선,방배,13543,14333,20210726
20210723,2호선,봉천,20908,19273,20210726
20210723,2호선,사당,29484,31661,20210726
20210723,2호선,삼성(무역센터),40048,40080,20210726
20210723,2호선,상왕십리,12666,12212,20210726
20210723,2호선,서울대입구(관악구청),41537,39748,20210726
20210723,2호선,서초,18214,17650,20210726
20210723,2호선,선릉,48542,42711,20210726
20210723,2호선,성수,31364,34036,20210726
20210723,2호선,시청,19388,19065,20210726
20210723,2호선,신답,1368,1597,20210726
20210723,2호선,신당,12105,12631,20210726
20210723,2호선,신대방,23138,22389,20210726
20210723,2호선,신도림,41409,40044,20210726
20210723,2호선,신림,55572,53708,20210726
20210723,2호선,신설동,2917,2895,20210726
20210723,2호선,신정네거리,8978,9563,20210726
20210723,2호선,신촌,27091,27490,20210726
20210723,2호선,아현,8961,8476,20210726
20210723,2호선,양천구청,5681,6062,20210726
20210723,2호선,역삼,42802,46731,20210726
20210723,2호선,영등포구청,19984,20011,20210726
20210723,2호선,왕십리(성동구청),13047,10861,20210726
20210723,2호선,용답,2336,2314,20210726
20210723,2호선,용두(동대문구청),2154,2193,20210726
20210723,2호선,을지로3가,18249,18150,20210726
20210723,2호선,을지로4가,11337,11094,20210726
20210723,2호선,을지로입구,31548,32031,20210726
20210723,2호선,이대,10640,11074,20210726
20210723,2호선,잠실(송파구청),54910,55065,20210726
20210723,2호선,잠실나루,12203,11884,20210726
20210723,2호선,잠실새내,18134,18067,20210726
20210723,2호선,종합운동장,5597,6075,20210726
20210723,2호선,충정로(경기대입구),8530,8855,20210726
20210723,2호선,한양대,5557,5592,20210726
20210723,2호선,합정,26027,26828,20210726
20210723,2호선,홍대입구,39739,40840,20210726
20210722,2호선,강남,69895,68061,20210725
20210722,2호선,강변(동서울터미널),24350,23888,20210725
20210722,2호선,건대입구,26250,28281,20210725
20210722,2호선,교대(법원.검찰청),29171,32921,20210725
20210722,2호선,구로디지털단지,51629,52566,20210725
20210722,2호선,구의(광진구청),20191,19892,20210725
20210722,2호선,낙성대(강감찬),23393,22729,20210725
20210722,2호선,당산,15169,17763,20210725
20210722,2호선,대림(구로구청),20283,20791,20210725
20210722,2호선,도림천,1242,1229,20210725
20210722,2호선,동대문역사문화공원(DDP),9435,10311,20210725
20210722,2호선,뚝섬,18286,19904,20210725
20210722,2호선,문래,18358,18681,20210725
20210722,2호선,방배,13566,14445,20210725
20210722,2호선,봉천,20742,19484,20210725
20210722,2호선,사당,28622,30718,20210725
20210722,2호선,삼성(무역센터),40402,40776,20210725
20210722,2호선,상왕십리,12080,11860,20210725
20210722,2호선,서울대입구(관악구청),39792,38785,20210725
20210722,2호선,서초,18220,17815,20210725
20210722,2호선,선릉,48518,43024,20210725
20210722,2호선,성수,31557,34206,20210725
20210722,2호선,시청,19601,19043,20210725
20210722,2호선,신답,1386,1654,20210725
20210722,2호선,신당,11745,12149,20210725
20210722,2호선,신대방,22771,22090,20210725
20210722,2호선,신도림,40066,38911,20210725
20210722,2호선,신림,54207,52615,20210725
20210722,2호선,신설동,2732,2694,20210725
20210722,2호선,신정네거리,8730,9064,20210725
20210722,2호선,신촌,26078,26826,20210725
20210722,2호선,아현,8615,8267,20210725
20210722,2호선,양천구청,5605,6113,20210725
20210722,2호선,역삼,43678,47694,20210725
20210722,2호선,영등포구청,20252,20328,20210725
20210722,2호선,왕십리(성동구청),12591,10325,20210725
20210722,2호선,용답,2316,2274,20210725
20210722,2호선,용두(동대문구청),2057,2109,20210725
20210722,2호선,을지로3가,18196,17824,20210725
20210722,2호선,을지로4가,11178,10902,20210725
20210722,2호선,을지로입구,31518,32219,20210725
20210722,2호선,이대,10048,10520,20210725
20210722,2호선,잠실(송파구청),52364,52113,20210725
20210722,2호선,잠실나루,12210,12027,20210725
20210722,2호선,잠실새내,17099,17068,20210725
20210722,2호선,종합운동장,5647,6056,20210725
20210722,2호선,충정로(경기대입구),8518,8874,20210725
20210722,2호선,한양대,5504,5593,20210725
20210722,2호선,합정,25061,25598,20210725
20210722,2호선,홍대입구,37888,38939,20210725
20210721,2호선,강남,70033,68004,20210724
20210721,2호선,강변(동서울터미널),24516,24231,20210724
20210721,2호선,건대입구,26752,28810,20210724
20210721,2호선,교대(법원.검찰청),29686,33344,20210724
20210721,2호선,구로디지털단지,52521,52951,20210724
20210721,2호선,구의(광진구청),20595,20383,20210724
20210721,2호선,낙성대(강감찬),23599,23132,20210724
20210721,2호선,당산,15553,18193,20210724
20210721,2호선,대림(구로구청),20788,21626,20210724
20210721,2호선,도림천,1257,1269,20210724
20210721,2호선,동대문역사문화공원(DDP),9401,10297,20210724
20210721,2호선,뚝섬,18545,20102,20210724
20210721,2호선,문래,18449,18875,20210724
